epoch;accuracy;f1_beta_macro;f1_beta_micro;f1_macro;f1_micro;fn;fp;learning_rate;loss;precision;recall;tn;tp;val_accuracy;val_f1_beta_macro;val_f1_beta_micro;val_f1_macro;val_f1_micro;val_fn;val_fp;val_loss;val_precision;val_recall;val_tn;val_tp
11;0.8878631591796875;0.6812406778335571;0.8878630995750427;0.6812406778335571;0.8878630995750427;1770.0;5.0;0.0010000000474974513;0.5851634740829468;0.999107301235199;0.7597067356109619;235707.0;5596.0;0.9356223344802856;0.7595521211624146;0.9356222748756409;0.7595521211624146;0.9356222748756409;356.0;0.0;0.3443276882171631;1.0;0.8302336931228638;67104.0;1741.0
12;0.9046972393989563;0.7086201906204224;0.9046971797943115;0.7086201906204224;0.9046971797943115;1522.0;6.0;0.0010000000474974513;0.4913667142391205;0.9989743828773499;0.7933749556541443;235706.0;5844.0;0.8717215061187744;0.6250259876251221;0.8717214465141296;0.6250259876251221;0.8717214465141296;344.0;26.0;0.5024338960647583;0.9853850603103638;0.8359561562538147;67078.0;1753.0
13;0.9235677719116211;0.750073254108429;0.9235677123069763;0.750073254108429;0.9235677123069763;1248.0;5.0;0.0010000000474974513;0.40631917119026184;0.9991834163665771;0.8305729031562805;235707.0;6118.0;0.911301851272583;0.7304847836494446;0.9113017916679382;0.7304847836494446;0.9113017916679382;339.0;44.0;0.3921012878417969;0.9755826592445374;0.8383404612541199;67060.0;1758.0
14;0.9370078444480896;0.7844758629798889;0.9370077848434448;0.7844758629798889;0.9370077848434448;1099.0;5.0;0.0010000000474974513;0.35458141565322876;0.9992027878761292;0.8508009910583496;235707.0;6267.0;0.9589890241622925;0.7971200942993164;0.9589889645576477;0.7971200942993164;0.9589889645576477;145.0;2.0;0.17342619597911835;0.998976469039917;0.9308536052703857;67102.0;1952.0
15;0.9450176358222961;0.7991247177124023;0.9450175762176514;0.7991247177124023;0.9450175762176514;892.0;9.0;0.0010000000474974513;0.3035356402397156;0.9986117482185364;0.8789030909538269;235703.0;6474.0;0.9647114872932434;0.8208307027816772;0.9647114276885986;0.8208307027816772;0.9647114276885986;119.0;2.0;0.14773626625537872;0.9989898800849915;0.9432522654533386;67102.0;1978.0
16;0.9599511027336121;0.8556244969367981;0.9599510431289673;0.8556244969367981;0.9599510431289673;755.0;5.0;0.0010000000474974513;0.2539871037006378;0.9992442727088928;0.897502064704895;235707.0;6611.0;0.9523128271102905;0.8343321084976196;0.9523128271102905;0.8343321084976196;0.9523128271102905;173.0;35.0;0.2242574244737625;0.9821337461471558;0.9175012111663818;67069.0;1924.0
17;0.966467559337616;0.877208948135376;0.9664674997329712;0.877208948135376;0.9664674997329712;609.0;7.0;0.0010000000474974513;0.21447373926639557;0.9989650845527649;0.9173228144645691;235705.0;6757.0;0.9728183150291443;0.8780136108398438;0.9728182554244995;0.8780136108398438;0.9728182554244995;95.0;5.0;0.11412559449672699;0.997508704662323;0.9546971917152405;67099.0;2002.0
18;0.9728482365608215;0.9115409851074219;0.9728481769561768;0.9115409851074219;0.9728481769561768;517.0;2.0;0.0010000000474974513;0.1821785718202591;0.9997080564498901;0.9298126697540283;235710.0;6849.0;0.8540772795677185;0.6702812910079956;0.8540772199630737;0.6702812910079956;0.8540772199630737;372.0;182.0;0.5531981587409973;0.9045621156692505;0.822603702545166;66922.0;1725.0
19;0.9754276275634766;0.9196763634681702;0.9754275679588318;0.9196763634681702;0.9754275679588318;500.0;5.0;0.0010000000474974513;0.17244894802570343;0.9992722868919373;0.9321205615997314;235707.0;6866.0;0.9847400784492493;0.9458196759223938;0.9847400188446045;0.9458196759223938;0.9847400188446045;53.0;1.0;0.07080527395009995;0.9995110034942627;0.9747257828712463;67103.0;2044.0
20;0.9849307537078857;0.9558717608451843;0.984930694103241;0.9558717608451843;0.984930694103241;407.0;3.0;0.0010000000474974513;0.1405424028635025;0.9995691180229187;0.9447461366653442;235709.0;6959.0;0.9852169752120972;0.938494086265564;0.9852169156074524;0.938494086265564;0.9852169156074524;51.0;2.0;0.05985884740948677;0.9990234375;0.9756795167922974;67102.0;2046.0
21;0.9861525893211365;0.9580518007278442;0.9861525297164917;0.9580518007278442;0.9861525297164917;367.0;8.0;0.0010000000474974513;0.12196162343025208;0.9988582730293274;0.950176477432251;235704.0;6999.0;0.9866476058959961;0.9601256251335144;0.9866475462913513;0.9601256251335144;0.9866475462913513;50.0;7.0;0.06644933670759201;0.9965920448303223;0.9761564135551453;67097.0;2047.0
22;0.9877817034721375;0.9680473208427429;0.9877816438674927;0.9680473208427429;0.9877816438674927;289.0;3.0;0.0010000000474974513;0.10863073915243149;0.9995762705802917;0.9607656598091125;235709.0;7077.0;0.9651883840560913;0.8662214279174805;0.9651883244514465;0.8662214279174805;0.9651883244514465;96.0;32.0;0.1201971024274826;0.9842597246170044;0.9542202949523926;67072.0;2001.0
23;0.9892750382423401;0.9714246988296509;0.9892749786376953;0.9714246988296509;0.9892749786376953;256.0;3.0;0.0010000000474974513;0.09939061105251312;0.9995782375335693;0.9652457237243652;235709.0;7110.0;0.9895088076591492;0.9649989604949951;0.9895087480545044;0.9649989604949951;0.9895087480545044;32.0;9.0;0.04393332079052925;0.9956605434417725;0.9847400784492493;67095.0;2065.0
24;0.9892750382423401;0.9740183353424072;0.9892749786376953;0.9740183353424072;0.9892749786376953;232.0;10.0;0.0010000000474974513;0.092375747859478;0.9986002445220947;0.9685039520263672;235702.0;7134.0;0.9909394383430481;0.9723248481750488;0.9909393787384033;0.9723248481750488;0.9909393787384033;34.0;2.0;0.04367489367723465;0.9990314841270447;0.9837863445281982;67102.0;2063.0
25;0.9929405450820923;0.9798049926757812;0.9929404854774475;0.9798049926757812;0.9929404854774475;177.0;2.0;0.0010000000474974513;0.07737364619970322;0.999721884727478;0.9759706854820251;235710.0;7189.0;0.9909394383430481;0.9669832587242126;0.9909393787384033;0.9669832587242126;0.9909393787384033;27.0;3.0;0.030840497463941574;0.9985527992248535;0.9871244430541992;67101.0;2070.0
26;0.9940266013145447;0.9838608503341675;0.9940265417098999;0.9838608503341675;0.9940265417098999;157.0;3.0;0.0010000000474974513;0.06971446424722672;0.9995840191841125;0.9786858558654785;235709.0;7209.0;0.991416335105896;0.9731452465057373;0.9914162755012512;0.9731452465057373;0.9914162755012512;28.0;7.0;0.0333205908536911;0.9966281056404114;0.9866476058959961;67097.0;2069.0
27;0.9945696592330933;0.9878602623939514;0.9945695996284485;0.9878602623939514;0.9945695996284485;127.0;4.0;0.0010000000474974513;0.061789918690919876;0.999447762966156;0.982758641242981;235708.0;7239.0;0.992370069026947;0.9748107194900513;0.9923700094223022;0.9748107194900513;0.9923700094223022;20.0;4.0;0.025577545166015625;0.9980778694152832;0.9904625415802002;67100.0;2077.0
28;0.9964702725410461;0.9899642467498779;0.9964702129364014;0.9899642467498779;0.9964702129364014;115.0;3.0;0.0010000000474974513;0.053985822945833206;0.9995864629745483;0.9843877553939819;235709.0;7251.0;0.9909394383430481;0.9671862125396729;0.9909393787384033;0.9671862125396729;0.9909393787384033;30.0;2.0;0.031104139983654022;0.9990333318710327;0.9856938719749451;67102.0;2067.0
29;0.9956557154655457;0.9873858094215393;0.9956556558609009;0.9873858094215393;0.9956556558609009;98.0;3.0;0.0010000000474974513;0.04974231868982315;0.9995874166488647;0.9866956472396851;235709.0;7268.0;0.994754433631897;0.9837903380393982;0.9947543740272522;0.9837903380393982;0.9947543740272522;17.0;3.0;0.021842852234840393;0.9985597729682922;0.9918931722640991;67101.0;2080.0
30;0.9945696592330933;0.987631618976593;0.9945695996284485;0.987631618976593;0.9945695996284485;105.0;6.0;0.0010000000474974513;0.052124470472335815;0.9991743564605713;0.9857453107833862;235706.0;7261.0;0.9938006401062012;0.9808913469314575;0.9938005805015564;0.9808913469314575;0.9938005805015564;16.0;1.0;0.017099104821681976;0.9995197057723999;0.992370069026947;67103.0;2081.0
31;0.9956557154655457;0.9880750179290771;0.9956556558609009;0.9880750179290771;0.9956556558609009;83.0;2.0;0.0010000000474974513;0.044892147183418274;0.9997254610061646;0.9887320399284363;235710.0;7283.0;0.995708167552948;0.9872713088989258;0.9957081079483032;0.9872713088989258;0.9957081079483032;14.0;0.0;0.01842404343187809;1.0;0.993323802947998;67104.0;2083.0
32;0.9960629940032959;0.9887335896492004;0.9960629343986511;0.9887335896492004;0.9960629343986511;65.0;3.0;0.0010000000474974513;0.04255646467208862;0.9995892643928528;0.991175651550293;235709.0;7301.0;0.994754433631897;0.985198974609375;0.9947543740272522;0.985198974609375;0.9947543740272522;16.0;2.0;0.018651437014341354;0.9990398287773132;0.992370069026947;67102.0;2081.0
33;0.9966060519218445;0.9924726486206055;0.9966059923171997;0.9924726486206055;0.9966059923171997;60.0;4.0;0.0010000000474974513;0.03546147793531418;0.9994528293609619;0.9918544888496399;235708.0;7306.0;0.991416335105896;0.972235918045044;0.9914162755012512;0.972235918045044;0.9914162755012512;21.0;8.0;0.030306555330753326;0.9961612224578857;0.9899857044219971;67096.0;2076.0
34;0.9964702725410461;0.9908590316772461;0.9964702129364014;0.9908590316772461;0.9964702129364014;68.0;3.0;0.0005000000237487257;0.03817884251475334;0.9995890855789185;0.9907683730125427;235709.0;7298.0;0.9961850047111511;0.9924327731132507;0.9961849451065063;0.9924327731132507;0.9961849451065063;15.0;1.0;0.014520391821861267;0.999519944190979;0.9928469061851501;67103.0;2082.0
35;0.996741771697998;0.9927889704704285;0.9967417120933533;0.9927889704704285;0.9967417120933533;54.0;6.0;0.0005000000237487257;0.03357391059398651;0.9991800785064697;0.9926690459251404;235706.0;7312.0;0.995708167552948;0.9861413240432739;0.9957081079483032;0.9861413240432739;0.9957081079483032;13.0;0.0;0.016992921009659767;1.0;0.9938006401062012;67104.0;2084.0
36;0.997420608997345;0.994300127029419;0.9974205493927002;0.994300127029419;0.9974205493927002;40.0;2.0;0.0005000000237487257;0.028288016095757484;0.9997270703315735;0.9945696592330933;235710.0;7326.0;0.9961850047111511;0.9888593554496765;0.9961849451065063;0.9888593554496765;0.9961849451065063;15.0;4.0;0.014480476267635822;0.9980824589729309;0.9928469061851501;67100.0;2082.0
37;0.997420608997345;0.9931457042694092;0.9974205493927002;0.9931457042694092;0.9974205493927002;43.0;2.0;0.0005000000237487257;0.03032429702579975;0.9997269511222839;0.994162380695343;235710.0;7323.0;0.996661901473999;0.9898070096969604;0.9966618418693542;0.9898070096969604;0.9966618418693542;12.0;0.0;0.013310670852661133;1.0;0.9942775368690491;67104.0;2085.0
38;0.9985066652297974;0.9965006709098816;0.9985066056251526;0.9965006709098816;0.9985066056251526;33.0;1.0;0.0005000000237487257;0.026091832667589188;0.9998636245727539;0.9955199360847473;235711.0;7333.0;0.9961850047111511;0.9880374670028687;0.9961849451065063;0.9880374670028687;0.9961849451065063;14.0;3.0;0.01512299757450819;0.9985618591308594;0.993323802947998;67101.0;2083.0
39;0.9982351064682007;0.9957749247550964;0.9982350468635559;0.9957749247550964;0.9982350468635559;37.0;1.0;0.0005000000237487257;0.02787189930677414;0.9998635649681091;0.9949769377708435;235711.0;7329.0;0.9971387982368469;0.991763710975647;0.9971387386322021;0.991763710975647;0.9971387386322021;11.0;1.0;0.01389063149690628;0.9995208382606506;0.994754433631897;67103.0;2086.0
40;0.998370885848999;0.996361255645752;0.9983708262443542;0.996361255645752;0.9983708262443542;31.0;4.0;0.0005000000237487257;0.024968165904283524;0.9994549751281738;0.995791494846344;235708.0;7335.0;0.99761563539505;0.9933529496192932;0.9976155757904053;0.9933529496192932;0.9976155757904053;7.0;0.0;0.009521747007966042;1.0;0.996661901473999;67104.0;2090.0
41;0.9979636073112488;0.9960851073265076;0.997963547706604;0.9960851073265076;0.997963547706604;50.0;1.0;0.0005000000237487257;0.029463928192853928;0.99986332654953;0.9932120442390442;235711.0;7316.0;0.99761563539505;0.9942267537117004;0.9976155757904053;0.9942267537117004;0.9976155757904053;12.0;3.0;0.010988964699208736;0.9985632300376892;0.9942775368690491;67101.0;2085.0
42;0.998370885848999;0.9962870478630066;0.9983708262443542;0.9962870478630066;0.9983708262443542;30.0;0.0;0.0005000000237487257;0.023883268237113953;1.0;0.9959272146224976;235712.0;7336.0;0.998092532157898;0.99551922082901;0.9980924725532532;0.99551922082901;0.9980924725532532;10.0;0.0;0.01124643161892891;1.0;0.9952312707901001;67104.0;2087.0
43;0.9986423850059509;0.9972342252731323;0.9986423254013062;0.9972342252731323;0.9986423254013062;29.0;2.0;0.0005000000237487257;0.024010663852095604;0.9997274875640869;0.9960629940032959;235710.0;7337.0;0.99761563539505;0.9932882189750671;0.9976155757904053;0.9932882189750671;0.9976155757904053;9.0;0.0;0.009538975544273853;1.0;0.995708167552948;67104.0;2088.0
44;0.9982351064682007;0.9957265853881836;0.9982350468635559;0.9957265853881836;0.9982350468635559;28.0;1.0;0.0002500000118743628;0.02316622994840145;0.9998637437820435;0.9961987733840942;235711.0;7338.0;0.99761563539505;0.9933620691299438;0.9976155757904053;0.9933620691299438;0.9976155757904053;8.0;0.0;0.008638941682875156;1.0;0.9961850047111511;67104.0;2089.0
45;0.9993212223052979;0.9986190795898438;0.9993211627006531;0.9986190795898438;0.9993211627006531;29.0;1.0;0.0002500000118743628;0.021178456023335457;0.9998637437820435;0.9960629940032959;235711.0;7337.0;0.99761563539505;0.9945308566093445;0.9976155757904053;0.9945308566093445;0.9976155757904053;9.0;0.0;0.009172830730676651;1.0;0.995708167552948;67104.0;2088.0
46;0.9976921081542969;0.9948557019233704;0.9976920485496521;0.9948557019233704;0.9976920485496521;50.0;2.0;0.0002500000118743628;0.027351640164852142;0.9997267127037048;0.9932120442390442;235710.0;7316.0;0.998092532157898;0.9961937665939331;0.9980924725532532;0.9961937665939331;0.9980924725532532;7.0;0.0;0.00807051733136177;1.0;0.996661901473999;67104.0;2090.0
47;0.9987781643867493;0.9962230920791626;0.9987781047821045;0.9962230920791626;0.9987781047821045;34.0;1.0;0.0002500000118743628;0.022893410176038742;0.9998636245727539;0.9953842163085938;235711.0;7332.0;0.9985693693161011;0.9962893128395081;0.9985693097114563;0.9962893128395081;0.9985693097114563;7.0;0.0;0.007750265300273895;1.0;0.996661901473999;67104.0;2090.0
48;0.9987781643867493;0.9962815046310425;0.9987781047821045;0.9962815046310425;0.9987781047821045;33.0;0.0;0.0002500000118743628;0.02269192971289158;1.0;0.9955199360847473;235712.0;7333.0;0.99761563539505;0.9933598637580872;0.9976155757904053;0.9933598637580872;0.9976155757904053;6.0;0.0;0.007892820052802563;1.0;0.9971387982368469;67104.0;2091.0
49;0.9993212223052979;0.9978322982788086;0.9993211627006531;0.9978322982788086;0.9993211627006531;27.0;2.0;0.0002500000118743628;0.020886234939098358;0.9997275471687317;0.9963344931602478;235710.0;7339.0;0.99761563539505;0.9934277534484863;0.9976155757904053;0.9934277534484863;0.9976155757904053;10.0;0.0;0.009336999617516994;1.0;0.9952312707901001;67104.0;2087.0
50;0.9987781643867493;0.9968504309654236;0.9987781047821045;0.9968504309654236;0.9987781047821045;33.0;1.0;0.0002500000118743628;0.023024622350931168;0.9998636245727539;0.9955199360847473;235711.0;7333.0;0.99761563539505;0.9932882189750671;0.9976155757904053;0.9932882189750671;0.9976155757904053;6.0;0.0;0.008476161397993565;1.0;0.9971387982368469;67104.0;2091.0
51;0.9987781643867493;0.996619462966919;0.9987781047821045;0.996619462966919;0.9987781047821045;30.0;1.0;0.0001250000059371814;0.02205141820013523;0.9998636841773987;0.9959272146224976;235711.0;7336.0;0.99761563539505;0.9945551753044128;0.9976155757904053;0.9945551753044128;0.9976155757904053;6.0;0.0;0.008221596479415894;1.0;0.9971387982368469;67104.0;2091.0
52;0.9989139437675476;0.9969905614852905;0.9989138841629028;0.9969905614852905;0.9989138841629028;31.0;0.0;0.0001250000059371814;0.02195722796022892;1.0;0.995791494846344;235712.0;7335.0;0.99761563539505;0.9933620691299438;0.9976155757904053;0.9933620691299438;0.9976155757904053;6.0;0.0;0.008119317702949047;1.0;0.9971387982368469;67104.0;2091.0
