epoch,accuracy,f1_beta_macro,f1_beta_micro,f1_macro,f1_micro,fn,fp,loss,precision,recall,tn,tp,val_accuracy,val_f1_beta_macro,val_f1_beta_micro,val_f1_macro,val_f1_micro,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp,learning_rate
0,0.14512625336647034,0.045568712055683136,0.14512620866298676,0.045568712055683136,0.14512620866298676,7361.0,16.0,2.9699347019195557,0.2380952388048172,0.0006787944585084915,235696.0,5.0,0.14401525259017944,0.035002823919057846,0.14401520788669586,0.035002823919057846,0.14401520788669586,2001.0,369.0,3.059356689453125,0.20645160973072052,0.04577968642115593,66735.0,96.0,0.0010000000474974513
1,0.1830029934644699,0.065594382584095,0.18300294876098633,0.065594382584095,0.18300294876098633,7344.0,22.0,2.771899938583374,0.5,0.0029866956174373627,235690.0,22.0,0.15355269610881805,0.044492416083812714,0.15355265140533447,0.044492416083812714,0.15355265140533447,2001.0,337.0,3.0112173557281494,0.2217090129852295,0.04577968642115593,66767.0,96.0,0.0010000000474974513
2,0.22929677367210388,0.10174258053302765,0.2292967289686203,0.10174258053302765,0.2292967289686203,7337.0,25.0,2.6601619720458984,0.5370370149612427,0.003937007859349251,235687.0,29.0,0.21554601192474365,0.08276361227035522,0.21554596722126007,0.08276361227035522,0.21554596722126007,1983.0,356.0,2.9626271724700928,0.24255318939685822,0.05436337739229202,66748.0,114.0,0.0010000000474974513
3,0.318218857049942,0.162733256816864,0.31821879744529724,0.162733256816864,0.31821879744529724,7052.0,26.0,2.457977056503296,0.9235293865203857,0.04262829199433327,235686.0,314.0,0.37482118606567383,0.19073855876922607,0.37482112646102905,0.19073855876922607,0.37482112646102905,1740.0,127.0,2.101196050643921,0.7376033067703247,0.17024320363998413,66977.0,357.0,0.0010000000474974513
4,0.41134944558143616,0.22972802817821503,0.4113493859767914,0.22972802817821503,0.4113493859767914,6573.0,54.0,2.2320621013641357,0.9362455606460571,0.1076567992568016,235658.0,793.0,0.494515985250473,0.26027801632881165,0.49451592564582825,0.26027801632881165,0.49451592564582825,1585.0,87.0,1.818893551826477,0.8547579050064087,0.2441583275794983,67017.0,512.0,0.0010000000474974513
5,0.5070594549179077,0.29861149191856384,0.5070593953132629,0.29861149191856384,0.5070593953132629,5971.0,39.0,1.9774389266967773,0.9728033542633057,0.18938365578651428,235673.0,1395.0,0.627086341381073,0.3791762590408325,0.6270862817764282,0.3791762590408325,0.6270862817764282,1355.0,14.0,1.4755362272262573,0.9814814925193787,0.35383883118629456,67090.0,742.0,0.0010000000474974513
6,0.6060277223587036,0.36756452918052673,0.6060276627540588,0.36756452918052673,0.6060276627540588,5190.0,20.0,1.677245020866394,0.9908925294876099,0.2954113483428955,235692.0,2176.0,0.7038626670837402,0.4378899037837982,0.7038626074790955,0.4378899037837982,0.7038626074790955,1061.0,0.0,1.1865133047103882,1.0,0.4940391182899475,67104.0,1036.0,0.0010000000474974513
7,0.6620961427688599,0.41216909885406494,0.6620960831642151,0.41216909885406494,0.6620960831642151,4351.0,13.0,1.4353822469711304,0.9957067370414734,0.40931305289268494,235699.0,3015.0,0.7434430122375488,0.4819391965866089,0.743442952632904,0.4819391965866089,0.743442952632904,886.0,0.0,0.9688348770141602,1.0,0.5774916410446167,67104.0,1211.0,0.0010000000474974513
8,0.7058104872703552,0.45058175921440125,0.7058104276657104,0.45058175921440125,0.7058104276657104,3667.0,9.0,1.222192406654358,0.9975728392601013,0.5021721720695496,235703.0,3699.0,0.7796852588653564,0.5049795508384705,0.7796851992607117,0.5049795508384705,0.7796851992607117,635.0,3.0,0.9366766810417175,0.9979522228240967,0.6971864700317383,67101.0,1462.0,0.0010000000474974513
9,0.7563127875328064,0.5092819929122925,0.7563127279281616,0.5092819929122925,0.7563127279281616,3004.0,11.0,1.0482312440872192,0.997484564781189,0.5921803116798401,235701.0,4362.0,0.806390106678009,0.5524997711181641,0.8063899874687195,0.5524997711181641,0.8063899874687195,644.0,0.0,0.736405074596405,1.0,0.6928946375846863,67104.0,1453.0,0.0010000000474974513
10,0.8053217530250549,0.5718240141868591,0.8053216934204102,0.5718240141868591,0.8053216934204102,2519.0,18.0,0.8868253231048584,0.9963001012802124,0.6580233573913574,235694.0,4847.0,0.8779208660125732,0.6604748964309692,0.8779208064079285,0.6604748964309692,0.8779208064079285,496.0,4.0,0.5474317669868469,0.9975078105926514,0.7634716033935547,67100.0,1601.0,0.0010000000474974513
11,0.8494433760643005,0.6187324523925781,0.8494433164596558,0.6187324523925781,0.8494433164596558,2182.0,10.0,0.7400158643722534,0.9980747103691101,0.703774094581604,235702.0,5184.0,0.8278493285179138,0.5921103954315186,0.827849268913269,0.5921103954315186,0.827849268913269,480.0,11.0,0.5996385812759399,0.9932432174682617,0.7711015939712524,67093.0,1617.0,0.0010000000474974513
12,0.8737442493438721,0.6489890217781067,0.8737441301345825,0.6489890217781067,0.8737441301345825,1833.0,10.0,0.620441734790802,0.9981959462165833,0.7511539459228516,235702.0,5533.0,0.8664759397506714,0.6477073431015015,0.8664759397506714,0.6477073431015015,0.8664759397506714,374.0,8.0,0.47400403022766113,0.9953783750534058,0.821649968624115,67096.0,1723.0,0.0010000000474974513
13,0.8988596200942993,0.6899162530899048,0.8988595008850098,0.6899162530899048,0.8988595008850098,1510.0,10.0,0.5187692046165466,0.998295247554779,0.7950040698051453,235702.0,5856.0,0.9194086790084839,0.7163323163986206,0.9194086194038391,0.7163323163986206,0.9194086194038391,236.0,0.0,0.281017541885376,1.0,0.8874582648277283,67104.0,1861.0,0.0010000000474974513
14,0.9186804294586182,0.7307449579238892,0.9186803698539734,0.7307449579238892,0.9186803698539734,1224.0,7.0,0.43494129180908203,0.9988616108894348,0.8338311314582825,235705.0,6142.0,0.9556509256362915,0.799956202507019,0.9556508660316467,0.799956202507019,0.9556508660316467,187.0,0.0,0.21346309781074524,1.0,0.9108250141143799,67104.0,1910.0,0.0010000000474974513
15,0.9334781169891357,0.7664517760276794,0.933478057384491,0.7664517760276794,0.933478057384491,1051.0,12.0,0.3722075819969177,0.9981033802032471,0.8573173880577087,235700.0,6315.0,0.9546971917152405,0.8168191313743591,0.9546971321105957,0.8168191313743591,0.9546971321105957,184.0,2.0,0.20723745226860046,0.9989556074142456,0.912255585193634,67102.0,1913.0,0.0010000000474974513
16,0.9462394714355469,0.8093259334564209,0.9462394118309021,0.8093259334564209,0.9462394118309021,886.0,5.0,0.30447936058044434,0.9992290139198303,0.8797176480293274,235707.0,6480.0,0.9551740288734436,0.8282136917114258,0.9551739692687988,0.8282136917114258,0.9551739692687988,180.0,7.0,0.2077062726020813,0.9963617324829102,0.9141631126403809,67097.0,1917.0,0.0010000000474974513
17,0.9576432108879089,0.8416789770126343,0.9576431512832642,0.8416789770126343,0.9576431512832642,744.0,7.0,0.2611657977104187,0.9989440441131592,0.8989953994750977,235705.0,6622.0,0.9756795167922974,0.8752492070198059,0.9756794571876526,0.8752492070198059,0.9756794571876526,89.0,0.0,0.1111985445022583,1.0,0.9575583934783936,67104.0,2008.0,0.0010000000474974513
18,0.9675536155700684,0.8888095617294312,0.9675536155700684,0.8888095617294312,0.9675536155700684,597.0,4.0,0.2186741828918457,0.9994094371795654,0.9189519286155701,235708.0,6769.0,0.9737720489501953,0.874112606048584,0.9737719893455505,0.874112606048584,0.9737719893455505,97.0,2.0,0.11603936553001404,0.9990010261535645,0.9537434577941895,67102.0,2000.0,0.0010000000474974513
19,0.9759706854820251,0.9215857982635498,0.9759706258773804,0.9215857982635498,0.9759706258773804,502.0,8.0,0.18653234839439392,0.9988358616828918,0.9318490624427795,235704.0,6864.0,0.9837863445281982,0.9417769312858582,0.9837862849235535,0.9417769312858582,0.9837862849235535,76.0,5.0,0.09225088357925415,0.997532069683075,0.9637577533721924,67099.0,2021.0,0.0010000000474974513
20,0.9801791906356812,0.9402998685836792,0.9801791310310364,0.9402998685836792,0.9801791310310364,452.0,9.0,0.1681889295578003,0.998699963092804,0.9386369585990906,235703.0,6914.0,0.9709108471870422,0.8634939193725586,0.9709107875823975,0.8634939193725586,0.9709107875823975,80.0,14.0,0.10186518728733063,0.9931068420410156,0.9618502855300903,67090.0,2017.0,0.0010000000474974513
21,0.982758641242981,0.9485512971878052,0.9827585816383362,0.9485512971878052,0.9827585816383362,344.0,9.0,0.14570918679237366,0.9987199306488037,0.9532989263534546,235703.0,7022.0,0.9895088076591492,0.9549453854560852,0.9895087480545044,0.9549453854560852,0.9895087480545044,49.0,1.0,0.05415777489542961,0.9995119571685791,0.9766333103179932,67103.0,2048.0,0.0010000000474974513
22,0.9860168099403381,0.9627605676651001,0.9860167503356934,0.9627605676651001,0.9860167503356934,302.0,2.0,0.12204355001449585,0.9997169375419617,0.959000825881958,235710.0,7064.0,0.9818788766860962,0.9345228672027588,0.9818788170814514,0.9345228672027588,0.9818788170814514,52.0,6.0,0.09703807532787323,0.9970746040344238,0.9752026796340942,67098.0,2045.0,0.0010000000474974513
23,0.9907683730125427,0.9755679965019226,0.990768313407898,0.9755679965019226,0.990768313407898,244.0,2.0,0.10062027722597122,0.9997192621231079,0.9668748378753662,235710.0,7122.0,0.9899857044219971,0.9639168381690979,0.9899856448173523,0.9639168381690979,0.9899856448173523,33.0,1.0,0.04534072428941727,0.9995157122612,0.9842632412910461,67103.0,2064.0,0.0010000000474974513
