epoch;accuracy;f1_beta_macro;f1_beta_micro;f1_macro;f1_micro;fn;fp;learning_rate;loss;precision;recall;tn;tp;val_accuracy;val_f1_beta_macro;val_f1_beta_micro;val_f1_macro;val_f1_micro;val_fn;val_fp;val_loss;val_precision;val_recall;val_tn;val_tp
11;0.8790388107299805;0.6591245532035828;0.8790387511253357;0.6591245532035828;0.8790387511253357;1909.0;4.0;0.0010000000474974513;0.6402074694633484;0.9992675185203552;0.7408362627029419;235708.0;5457.0;0.8664759397506714;0.6358561515808105;0.8664759397506714;0.6358561515808105;0.8664759397506714;434.0;41.0;0.527207612991333;0.9759389758110046;0.7930376529693604;67063.0;1663.0
12;0.9034754037857056;0.6921408176422119;0.9034753441810608;0.6921408176422119;0.9034753441810608;1559.0;6.0;0.0010000000474974513;0.5265647172927856;0.9989678263664246;0.7883518934249878;235706.0;5807.0;0.9360991716384888;0.7442378997802734;0.936099112033844;0.7442378997802734;0.936099112033844;277.0;0.0;0.31911683082580566;1.0;0.8679065108299255;67104.0;1820.0
13;0.9250611066818237;0.7326716780662537;0.925061047077179;0.7326716780662537;0.925061047077179;1246.0;3.0;0.0010000000474974513;0.42062729597091675;0.9995100498199463;0.8308444023132324;235709.0;6120.0;0.9556509256362915;0.79485684633255;0.9556508660316467;0.79485684633255;0.9556508660316467;178.0;0.0;0.1992182433605194;1.0;0.9151168465614319;67104.0;1919.0
14;0.9367363452911377;0.7653543949127197;0.9367362856864929;0.7653543949127197;0.9367362856864929;1043.0;3.0;0.0010000000474974513;0.35454854369163513;0.999525785446167;0.8584035038948059;235709.0;6323.0;0.9637577533721924;0.8224437236785889;0.9637576937675476;0.8224437236785889;0.9637576937675476;137.0;0.0;0.17041663825511932;1.0;0.9346686005592346;67104.0;1960.0
15;0.9520770907402039;0.8227841854095459;0.9520770311355591;0.8227841854095459;0.9520770311355591;850.0;5.0;0.0010000000474974513;0.2952393591403961;0.9992332458496094;0.8846049308776855;235707.0;6516.0;0.9580352902412415;0.8069504499435425;0.9580352306365967;0.8069504499435425;0.9580352306365967;138.0;12.0;0.1493760049343109;0.9939117431640625;0.9341917037963867;67092.0;1959.0
16;0.9638881087303162;0.8733839392662048;0.9638880491256714;0.8733839392662048;0.9638880491256714;703.0;6.0;0.0010000000474974513;0.24421657621860504;0.9991003274917603;0.9045615196228027;235706.0;6663.0;0.9723414182662964;0.8724671006202698;0.9723413586616516;0.8724671006202698;0.9723413586616516;95.0;7.0;0.10806535929441452;0.996515691280365;0.9546971917152405;67097.0;2002.0
17;0.9713549017906189;0.8970475792884827;0.9713548421859741;0.8970475792884827;0.9713548421859741;547.0;6.0;0.0010000000474974513;0.20262624323368073;0.9991208910942078;0.9257398843765259;235706.0;6819.0;0.9828326106071472;0.9266605973243713;0.9828325510025024;0.9266605973243713;0.9828325510025024;79.0;0.0;0.0830078125;1.0;0.9623271226882935;67104.0;2018.0
18;0.9818083047866821;0.944530725479126;0.9818082451820374;0.944530725479126;0.9818082451820374;480.0;3.0;0.0010000000474974513;0.1731242537498474;0.999564528465271;0.9348357319831848;235709.0;6886.0;0.9833095073699951;0.9266865253448486;0.9833094477653503;0.9266865253448486;0.9833094477653503;74.0;0.0;0.08451090008020401;1.0;0.9647114872932434;67104.0;2023.0
19;0.983708918094635;0.9574461579322815;0.9837088584899902;0.9574461579322815;0.9837088584899902;442.0;5.0;0.0010000000474974513;0.15972714126110077;0.9992783665657043;0.9399945735931396;235707.0;6924.0;0.9899857044219971;0.962526261806488;0.9899856448173523;0.962526261806488;0.9899856448173523;55.0;0.0;0.05842221528291702;1.0;0.9737720489501953;67104.0;2042.0
20;0.9854738116264343;0.9585983157157898;0.9854737520217896;0.9585983157157898;0.9854737520217896;359.0;5.0;0.0010000000474974513;0.1364276260137558;0.999286949634552;0.9512625336647034;235707.0;7007.0;0.9909394383430481;0.9699209928512573;0.9909393787384033;0.9699209928512573;0.9909393787384033;43.0;0.0;0.04954570531845093;1.0;0.9794945120811462;67104.0;2054.0
21;0.9892750382423401;0.9720929265022278;0.9892749786376953;0.9720929265022278;0.9892749786376953;281.0;4.0;0.0010000000474974513;0.1132315844297409;0.9994357228279114;0.9618517756462097;235708.0;7085.0;0.991416335105896;0.9687119126319885;0.9914162755012512;0.9687119126319885;0.9914162755012512;37.0;0.0;0.04718267545104027;1.0;0.9823557734489441;67104.0;2060.0
22;0.9900895953178406;0.9774107336997986;0.9900895357131958;0.9774107336997986;0.9900895357131958;238.0;6.0;0.0010000000474974513;0.10332927852869034;0.9991589784622192;0.9676893949508667;235706.0;7128.0;0.993323802947998;0.9779274463653564;0.9933237433433533;0.9779274463653564;0.9933237433433533;29.0;2.0;0.034564610570669174;0.9990338087081909;0.9861707091331482;67102.0;2068.0
23;0.991175651550293;0.9774702787399292;0.9911755919456482;0.9774702787399292;0.9911755919456482;209.0;5.0;0.0010000000474974513;0.09130596369504929;0.9993018507957458;0.9716264009475708;235707.0;7157.0;0.9938006401062012;0.9786715507507324;0.9938005805015564;0.9786715507507324;0.9938005805015564;27.0;0.0;0.03191561996936798;1.0;0.9871244430541992;67104.0;2070.0
24;0.9919902086257935;0.9832935929298401;0.9919901490211487;0.9832935929298401;0.9919901490211487;168.0;8.0;0.0010000000474974513;0.08384983241558075;0.9988898038864136;0.9771925210952759;235704.0;7198.0;0.9909394383430481;0.9699625968933105;0.9909393787384033;0.9699625968933105;0.9909393787384033;30.0;2.0;0.03645346313714981;0.9990333318710327;0.9856938719749451;67102.0;2067.0
25;0.9930763244628906;0.9830382466316223;0.9930762648582458;0.9830382466316223;0.9930762648582458;140.0;3.0;0.0010000000474974513;0.07024779170751572;0.9995850324630737;0.9809937477111816;235709.0;7226.0;0.994754433631897;0.9788827896118164;0.9947543740272522;0.9788827896118164;0.9947543740272522;17.0;1.0;0.022643355652689934;0.9995194673538208;0.9918931722640991;67103.0;2080.0
26;0.994162380695343;0.9859372973442078;0.9941623210906982;0.9859372973442078;0.9941623210906982;124.0;2.0;0.0010000000474974513;0.06645434349775314;0.9997239112854004;0.9831659197807312;235710.0;7242.0;0.993323802947998;0.9742504358291626;0.9933237433433533;0.9742504358291626;0.9933237433433533;18.0;2.0;0.022783931344747543;0.9990389347076416;0.991416335105896;67102.0;2079.0
27;0.9952484369277954;0.9887129068374634;0.9952483773231506;0.9887129068374634;0.9952483773231506;95.0;3.0;0.0010000000474974513;0.05820201709866524;0.9995875954627991;0.9871029257774353;235709.0;7271.0;0.9928469061851501;0.9736863374710083;0.9928468465805054;0.9736863374710083;0.9928468465805054;22.0;1.0;0.026677453890442848;0.9995182752609253;0.9895088076591492;67103.0;2075.0
28;0.9955199360847473;0.9886675477027893;0.9955198764801025;0.9886675477027893;0.9955198764801025;70.0;3.0;0.0010000000474974513;0.05326855927705765;0.9995889663696289;0.9904968738555908;235709.0;7296.0;0.9938006401062012;0.9829835891723633;0.9938005805015564;0.9829835891723633;0.9938005805015564;22.0;1.0;0.02593037858605385;0.9995182752609253;0.9895088076591492;67103.0;2075.0
29;0.9961987733840942;0.9911341667175293;0.9961987137794495;0.9911341667175293;0.9961987137794495;58.0;1.0;0.0005000000237487257;0.04327617585659027;0.9998632073402405;0.9921259880065918;235711.0;7308.0;0.996661901473999;0.9886495471000671;0.9966618418693542;0.9886495471000671;0.9966618418693542;15.0;0.0;0.01931992918252945;1.0;0.9928469061851501;67104.0;2082.0
30;0.9970133304595947;0.991878867149353;0.99701327085495;0.991878867149353;0.99701327085495;64.0;4.0;0.0005000000237487257;0.041952233761548996;0.999452531337738;0.9913114309310913;235708.0;7302.0;0.9952312707901001;0.9851811528205872;0.9952312111854553;0.9851811528205872;0.9952312111854553;13.0;0.0;0.017704205587506294;1.0;0.9938006401062012;67104.0;2084.0
31;0.9971490502357483;0.9936380386352539;0.9971489906311035;0.9936380386352539;0.9971489906311035;62.0;4.0;0.0005000000237487257;0.04124871641397476;0.9994526505470276;0.9915829300880432;235708.0;7304.0;0.995708167552948;0.9868687987327576;0.9957081079483032;0.9868687987327576;0.9957081079483032;14.0;0.0;0.018363047391176224;1.0;0.993323802947998;67104.0;2083.0
32;0.9959272146224976;0.99058997631073;0.9959271550178528;0.99058997631073;0.9959271550178528;69.0;2.0;0.0005000000237487257;0.04039758816361427;0.9997259974479675;0.9906326532363892;235710.0;7297.0;0.995708167552948;0.9862067699432373;0.9957081079483032;0.9862067699432373;0.9957081079483032;13.0;0.0;0.016373179852962494;1.0;0.9938006401062012;67104.0;2084.0
33;0.997420608997345;0.9937251806259155;0.9974205493927002;0.9937251806259155;0.9974205493927002;51.0;2.0;0.0005000000237487257;0.03786343336105347;0.9997266530990601;0.9930763244628906;235710.0;7315.0;0.995708167552948;0.9835777282714844;0.9957081079483032;0.9835777282714844;0.9957081079483032;11.0;0.0;0.014117171987891197;1.0;0.994754433631897;67104.0;2086.0
34;0.997420608997345;0.9948133826255798;0.9974205493927002;0.9948133826255798;0.9974205493927002;51.0;1.0;0.0005000000237487257;0.03637682646512985;0.99986332654953;0.9930763244628906;235711.0;7315.0;0.9961850047111511;0.9872875809669495;0.9961849451065063;0.9872875809669495;0.9961849451065063;11.0;0.0;0.015444714576005936;1.0;0.994754433631897;67104.0;2086.0
35;0.9975563287734985;0.9947161674499512;0.9975562691688538;0.9947161674499512;0.9975562691688538;39.0;2.0;0.0005000000237487257;0.03517025336623192;0.9997271299362183;0.9947053790092468;235710.0;7327.0;0.995708167552948;0.9866070747375488;0.9957081079483032;0.9866070747375488;0.9957081079483032;13.0;2.0;0.017632564529776573;0.9990411996841431;0.9938006401062012;67102.0;2084.0
36;0.9972848296165466;0.9933089017868042;0.9972847700119019;0.9933089017868042;0.9972847700119019;40.0;2.0;0.0005000000237487257;0.03278530016541481;0.9997270703315735;0.9945696592330933;235710.0;7326.0;0.9961850047111511;0.9873667359352112;0.9961849451065063;0.9873667359352112;0.9961849451065063;11.0;0.0;0.014869550243020058;1.0;0.994754433631897;67104.0;2086.0
37;0.997420608997345;0.9944452047348022;0.9974205493927002;0.9944452047348022;0.9974205493927002;49.0;2.0;0.0002500000118743628;0.03332054615020752;0.9997267127037048;0.9933478236198425;235710.0;7317.0;0.996661901473999;0.9915898442268372;0.9966618418693542;0.9915898442268372;0.9966618418693542;11.0;0.0;0.01376347616314888;1.0;0.994754433631897;67104.0;2086.0
38;0.9982351064682007;0.9957510232925415;0.9982350468635559;0.9957510232925415;0.9982350468635559;42.0;1.0;0.0002500000118743628;0.031611666083335876;0.9998635053634644;0.9942981004714966;235711.0;7324.0;0.996661901473999;0.9895555973052979;0.9966618418693542;0.9895555973052979;0.9966618418693542;11.0;0.0;0.012910077348351479;1.0;0.994754433631897;67104.0;2086.0
39;0.9987781643867493;0.9966775178909302;0.9987781047821045;0.9966775178909302;0.9987781047821045;37.0;2.0;0.0002500000118743628;0.029009541496634483;0.999727189540863;0.9949769377708435;235710.0;7329.0;0.9971387982368469;0.9918930530548096;0.9971387386322021;0.9918930530548096;0.9971387386322021;11.0;0.0;0.012730955146253109;1.0;0.994754433631897;67104.0;2086.0
40;0.996741771697998;0.9924060702323914;0.9967417120933533;0.9924060702323914;0.9967417120933533;55.0;3.0;0.0002500000118743628;0.03530818223953247;0.9995898008346558;0.992533266544342;235709.0;7311.0;0.996661901473999;0.9901977181434631;0.9966618418693542;0.9901977181434631;0.9966618418693542;11.0;0.0;0.014141817577183247;1.0;0.994754433631897;67104.0;2086.0
41;0.9986423850059509;0.9976786971092224;0.9986423254013062;0.9976786971092224;0.9986423254013062;46.0;1.0;0.0002500000118743628;0.030397646129131317;0.9998633861541748;0.9937551021575928;235711.0;7320.0;0.9971387982368469;0.9928998947143555;0.9971387386322021;0.9928998947143555;0.9971387386322021;11.0;0.0;0.011998163536190987;1.0;0.994754433631897;67104.0;2086.0
42;0.9982351064682007;0.9961965084075928;0.9982350468635559;0.9961965084075928;0.9982350468635559;31.0;2.0;0.0002500000118743628;0.02779868245124817;0.9997274279594421;0.995791494846344;235710.0;7335.0;0.9961850047111511;0.9886040091514587;0.9961849451065063;0.9886040091514587;0.9961849451065063;11.0;1.0;0.014293704181909561;0.9995208382606506;0.994754433631897;67103.0;2086.0
43;0.9978278279304504;0.9954265356063843;0.9978277683258057;0.9954265356063843;0.9978277683258057;36.0;1.0;0.0002500000118743628;0.028141386806964874;0.9998635649681091;0.9951126575469971;235711.0;7330.0;0.996661901473999;0.9909152388572693;0.9966618418693542;0.9909152388572693;0.9966618418693542;11.0;0.0;0.012621426954865456;1.0;0.994754433631897;67104.0;2086.0
44;0.9986423850059509;0.9969350695610046;0.9986423254013062;0.9969350695610046;0.9986423254013062;27.0;1.0;0.0002500000118743628;0.0266038216650486;0.9998637437820435;0.9963344931602478;235711.0;7339.0;0.996661901473999;0.9900928735733032;0.9966618418693542;0.9900928735733032;0.9966618418693542;11.0;0.0;0.011579440906643867;1.0;0.994754433631897;67104.0;2086.0
45;0.9994569420814514;0.99859619140625;0.9994568824768066;0.99859619140625;0.9994568824768066;24.0;1.0;0.0002500000118743628;0.025905752554535866;0.9998638033866882;0.996741771697998;235711.0;7342.0;0.9971387982368469;0.9910675883293152;0.9971387386322021;0.9910675883293152;0.9971387386322021;11.0;0.0;0.011562521569430828;1.0;0.994754433631897;67104.0;2086.0
46;0.9980993866920471;0.9963212609291077;0.9980993270874023;0.9963212609291077;0.9980993270874023;33.0;1.0;0.0002500000118743628;0.028100689873099327;0.9998636245727539;0.9955199360847473;235711.0;7333.0;0.996661901473999;0.990410327911377;0.9966618418693542;0.990410327911377;0.9966618418693542;11.0;0.0;0.011636070907115936;1.0;0.994754433631897;67104.0;2086.0
47;0.9986423850059509;0.9966156482696533;0.9986423254013062;0.9966156482696533;0.9986423254013062;28.0;0.0;0.0002500000118743628;0.027477145195007324;1.0;0.9961987733840942;235712.0;7338.0;0.99761563539505;0.9928801655769348;0.9976155757904053;0.9928801655769348;0.9976155757904053;11.0;0.0;0.010953569784760475;1.0;0.994754433631897;67104.0;2086.0
48;0.9980993866920471;0.9970719218254089;0.9980993270874023;0.9970719218254089;0.9980993270874023;35.0;2.0;0.0002500000118743628;0.029403848573565483;0.9997272491455078;0.9952484369277954;235710.0;7331.0;0.9971387982368469;0.9905791878700256;0.9971387386322021;0.9905791878700256;0.9971387386322021;10.0;0.0;0.011524593457579613;1.0;0.9952312707901001;67104.0;2087.0
49;0.9986423850059509;0.996729850769043;0.9986423254013062;0.996729850769043;0.9986423254013062;27.0;2.0;0.0002500000118743628;0.024360142648220062;0.9997275471687317;0.9963344931602478;235710.0;7339.0;0.998092532157898;0.9947072863578796;0.9980924725532532;0.9947072863578796;0.9980924725532532;11.0;1.0;0.011638273485004902;0.9995208382606506;0.994754433631897;67103.0;2086.0
50;0.9982351064682007;0.9954752922058105;0.9982350468635559;0.9954752922058105;0.9982350468635559;29.0;1.0;0.0002500000118743628;0.02586343325674534;0.9998637437820435;0.9960629940032959;235711.0;7337.0;0.99761563539505;0.9939213395118713;0.9976155757904053;0.9939213395118713;0.9976155757904053;11.0;0.0;0.010856886394321918;1.0;0.994754433631897;67104.0;2086.0
51;0.9979636073112488;0.9951556921005249;0.997963547706604;0.9951556921005249;0.997963547706604;42.0;1.0;0.0001250000059371814;0.028696339577436447;0.9998635053634644;0.9942981004714966;235711.0;7324.0;0.99761563539505;0.9937363862991333;0.9976155757904053;0.9937363862991333;0.9976155757904053;11.0;0.0;0.010507189668715;1.0;0.994754433631897;67104.0;2086.0
52;0.9985066652297974;0.9968910217285156;0.9985066056251526;0.9968910217285156;0.9985066056251526;29.0;2.0;0.0001250000059371814;0.0245493296533823;0.9997274875640869;0.9960629940032959;235710.0;7337.0;0.998092532157898;0.9937155842781067;0.9980924725532532;0.9937155842781067;0.9980924725532532;11.0;0.0;0.01078115776181221;1.0;0.994754433631897;67104.0;2086.0
53;0.9986423850059509;0.997779130935669;0.9986423254013062;0.997779130935669;0.9986423254013062;31.0;1.0;0.0001250000059371814;0.02519659698009491;0.9998636841773987;0.995791494846344;235711.0;7335.0;0.998092532157898;0.99448162317276;0.9980924725532532;0.99448162317276;0.9980924725532532;11.0;0.0;0.010352986864745617;1.0;0.994754433631897;67104.0;2086.0
54;0.9989139437675476;0.9979356527328491;0.9989138841629028;0.9979356527328491;0.9989138841629028;27.0;0.0;0.0001250000059371814;0.022617140784859657;1.0;0.9963344931602478;235712.0;7339.0;0.998092532157898;0.9948649406433105;0.9980924725532532;0.9948649406433105;0.9980924725532532;11.0;0.0;0.010175179690122604;1.0;0.994754433631897;67104.0;2086.0
55;0.9986423850059509;0.9971587657928467;0.9986423254013062;0.9971587657928467;0.9986423254013062;25.0;0.0;0.0001250000059371814;0.023719174787402153;1.0;0.9966060519218445;235712.0;7341.0;0.99761563539505;0.9937363862991333;0.9976155757904053;0.9937363862991333;0.9976155757904053;11.0;0.0;0.01009155623614788;1.0;0.994754433631897;67104.0;2086.0
56;0.9985066652297974;0.996437668800354;0.9985066056251526;0.996437668800354;0.9985066056251526;26.0;2.0;0.0001250000059371814;0.024303138256072998;0.9997276067733765;0.9964702725410461;235710.0;7340.0;0.9971387982368469;0.9929698705673218;0.9971387386322021;0.9929698705673218;0.9971387386322021;11.0;0.0;0.010157378390431404;1.0;0.994754433631897;67104.0;2086.0
57;0.9989139437675476;0.9982473254203796;0.9989138841629028;0.9982473254203796;0.9989138841629028;20.0;1.0;0.0001250000059371814;0.022096136584877968;0.999863862991333;0.9972848296165466;235711.0;7346.0;0.996661901473999;0.9900928735733032;0.9966618418693542;0.9900928735733032;0.9966618418693542;11.0;0.0;0.010459431447088718;1.0;0.994754433631897;67104.0;2086.0
58;0.9986423850059509;0.996357798576355;0.9986423254013062;0.996357798576355;0.9986423254013062;26.0;1.0;6.25000029685907e-05;0.023617735132575035;0.9998638033866882;0.9964702725410461;235711.0;7340.0;0.9971387982368469;0.9928998947143555;0.9971387386322021;0.9928998947143555;0.9971387386322021;11.0;0.0;0.010022235102951527;1.0;0.994754433631897;67104.0;2086.0
59;0.9987781643867493;0.9974905252456665;0.9987781047821045;0.9974905252456665;0.9987781047821045;29.0;1.0;6.25000029685907e-05;0.02375452220439911;0.9998637437820435;0.9960629940032959;235711.0;7337.0;0.9971387982368469;0.9928998947143555;0.9971387386322021;0.9928998947143555;0.9971387386322021;11.0;0.0;0.010387630201876163;1.0;0.994754433631897;67104.0;2086.0
60;0.9990496635437012;0.9980371594429016;0.9990496039390564;0.9980371594429016;0.9990496039390564;22.0;0.0;6.25000029685907e-05;0.022451847791671753;1.0;0.9970133304595947;235712.0;7344.0;0.9985693693161011;0.9956108927726746;0.9985693097114563;0.9956108927726746;0.9985693097114563;10.0;0.0;0.009680294431746006;1.0;0.9952312707901001;67104.0;2087.0
61;0.9982351064682007;0.9964172840118408;0.9982350468635559;0.9964172840118408;0.9982350468635559;26.0;1.0;6.25000029685907e-05;0.02305847592651844;0.9998638033866882;0.9964702725410461;235711.0;7340.0;0.99761563539505;0.9930010437965393;0.9976155757904053;0.9930010437965393;0.9976155757904053;10.0;0.0;0.009679460898041725;1.0;0.9952312707901001;67104.0;2087.0
62;0.9985066652297974;0.9967038631439209;0.9985066056251526;0.9967038631439209;0.9985066056251526;31.0;1.0;6.25000029685907e-05;0.0231784675270319;0.9998636841773987;0.995791494846344;235711.0;7335.0;0.9971387982368469;0.9928998947143555;0.9971387386322021;0.9928998947143555;0.9971387386322021;11.0;0.0;0.010456951335072517;1.0;0.994754433631897;67104.0;2086.0
63;0.9993212223052979;0.9978975057601929;0.9993211627006531;0.9978975057601929;0.9993211627006531;19.0;1.0;6.25000029685907e-05;0.021354293450713158;0.9998639225959778;0.997420608997345;235711.0;7347.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;11.0;0.0;0.009936358779668808;1.0;0.994754433631897;67104.0;2086.0
64;0.998370885848999;0.9969736933708191;0.9983708262443542;0.9969736933708191;0.9983708262443542;26.0;1.0;3.125000148429535e-05;0.023163488134741783;0.9998638033866882;0.9964702725410461;235711.0;7340.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;11.0;0.0;0.009689126163721085;1.0;0.994754433631897;67104.0;2086.0
65;0.9986423850059509;0.9967309236526489;0.9986423254013062;0.9967309236526489;0.9986423254013062;21.0;0.0;3.125000148429535e-05;0.02095325104892254;1.0;0.9971490502357483;235712.0;7345.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;10.0;0.0;0.009593881666660309;1.0;0.9952312707901001;67104.0;2087.0
66;0.9993212223052979;0.9986766576766968;0.9993211627006531;0.9986766576766968;0.9993211627006531;24.0;2.0;3.125000148429535e-05;0.02247253619134426;0.9997276663780212;0.996741771697998;235710.0;7342.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;10.0;0.0;0.010099158622324467;1.0;0.9952312707901001;67104.0;2087.0
67;0.9994569420814514;0.9979116320610046;0.9994568824768066;0.9979116320610046;0.9994568824768066;18.0;1.0;1.5625000742147677e-05;0.020230673253536224;0.9998639225959778;0.9975563287734985;235711.0;7348.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;10.0;0.0;0.009651527740061283;1.0;0.9952312707901001;67104.0;2087.0
68;0.9986423850059509;0.9974784851074219;0.9986423254013062;0.9974784851074219;0.9986423254013062;35.0;0.0;1.5625000742147677e-05;0.024120492860674858;1.0;0.9952484369277954;235712.0;7331.0;0.9971387982368469;0.9928998947143555;0.9971387386322021;0.9928998947143555;0.9971387386322021;11.0;0.0;0.010084912180900574;1.0;0.994754433631897;67104.0;2086.0
69;0.9993212223052979;0.9990862011909485;0.9993211627006531;0.9990862011909485;0.9993211627006531;29.0;1.0;1.5625000742147677e-05;0.02200224995613098;0.9998637437820435;0.9960629940032959;235711.0;7337.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;11.0;0.0;0.009849508292973042;1.0;0.994754433631897;67104.0;2086.0
70;0.9989139437675476;0.9977853894233704;0.9989138841629028;0.9977853894233704;0.9989138841629028;21.0;0.0;9.999999747378752e-06;0.020653728395700455;1.0;0.9971490502357483;235712.0;7345.0;0.9985693693161011;0.9956108927726746;0.9985693097114563;0.9956108927726746;0.9985693097114563;10.0;0.0;0.009522897191345692;1.0;0.9952312707901001;67104.0;2087.0
71;0.9991854429244995;0.9983918070793152;0.9991853833198547;0.9983918070793152;0.9991853833198547;17.0;1.0;9.999999747378752e-06;0.02136213704943657;0.9998639225959778;0.9976921081542969;235711.0;7349.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;11.0;0.0;0.009861158207058907;1.0;0.994754433631897;67104.0;2086.0
72;0.9982351064682007;0.9971213936805725;0.9982350468635559;0.9971213936805725;0.9982350468635559;33.0;0.0;9.999999747378752e-06;0.02542359195649624;1.0;0.9955199360847473;235712.0;7333.0;0.99761563539505;0.9936692118644714;0.9976155757904053;0.9936692118644714;0.9976155757904053;10.0;0.0;0.009598095901310444;1.0;0.9952312707901001;67104.0;2087.0
