epoch,accuracy,f1_beta_macro,f1_beta_micro,f1_macro,f1_micro,fn,fp,loss,precision,recall,tn,tp,val_accuracy,val_f1_beta_macro,val_f1_beta_micro,val_f1_macro,val_f1_micro,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp,learning_rate
10,0.9712191224098206,0.9371150135993958,0.9712190628051758,0.9371150135993958,0.9712190628051758,716.0,1.0,0.24725382030010223,0.9998496174812317,0.9027966260910034,235711.0,6650.0,0.912255585193634,0.7396382689476013,0.9122555255889893,0.7396382689476013,0.9122555255889893,242.0,49.0,0.30513960123062134,0.9742646813392639,0.8845970630645752,67055.0,1855.0,0.0010000000474974513
11,0.9775997996330261,0.9513269662857056,0.9775997400283813,0.9513269662857056,0.9775997400283813,602.0,0.0,0.21120184659957886,1.0,0.9182731509208679,235712.0,6764.0,0.9456366300582886,0.8424843549728394,0.9456365704536438,0.8424843549728394,0.9456365704536438,149.0,88.0,0.20336781442165375,0.9567779898643494,0.9289461374282837,67016.0,1948.0,0.0010000000474974513
12,0.9831659197807312,0.9619346261024475,0.9831658601760864,0.9619346261024475,0.9831658601760864,513.0,2.0,0.1840875893831253,0.9997082352638245,0.9303556680679321,235710.0,6853.0,0.9623271226882935,0.8865959048271179,0.9623270630836487,0.8865959048271179,0.9623270630836487,159.0,8.0,0.18166661262512207,0.9958890080451965,0.9241774082183838,67096.0,1938.0,0.0010000000474974513
13,0.9860168099403381,0.9687064290046692,0.9860167503356934,0.9687064290046692,0.9860167503356934,390.0,2.0,0.15213237702846527,0.9997133612632751,0.9470540285110474,235710.0,6976.0,0.9647114872932434,0.8846947550773621,0.9647114276885986,0.8846947550773621,0.9647114276885986,137.0,2.0,0.15155963599681854,0.9989806413650513,0.9346686005592346,67102.0,1960.0,0.0005000000237487257
14,0.9871029257774353,0.971945583820343,0.9871028661727905,0.971945583820343,0.9871028661727905,342.0,0.0,0.14063183963298798,1.0,0.9535704851150513,235712.0,7024.0,0.9876013398170471,0.9639742970466614,0.9876012802124023,0.9639742970466614,0.9876012802124023,44.0,0.0,0.07055244594812393,1.0,0.9790176153182983,67104.0,2053.0,0.0005000000237487257
15,0.9872386455535889,0.97272789478302,0.9872385859489441,0.97272789478302,0.9872385859489441,342.0,0.0,0.1365472972393036,1.0,0.9535704851150513,235712.0,7024.0,0.9871244430541992,0.9568328261375427,0.9871243834495544,0.9568328261375427,0.9871243834495544,42.0,0.0,0.06506283581256866,1.0,0.9799714088439941,67104.0,2055.0,0.0005000000237487257
16,0.989546537399292,0.9767470955848694,0.9895464777946472,0.9767470955848694,0.9895464777946472,285.0,0.0,0.123702272772789,1.0,0.9613087177276611,235712.0,7081.0,0.9876013398170471,0.9588049054145813,0.9876012802124023,0.9588049054145813,0.9876012802124023,43.0,0.0,0.06686573475599289,1.0,0.9794945120811462,67104.0,2054.0,0.0005000000237487257
17,0.9892750382423401,0.9761694669723511,0.9892749786376953,0.9761694669723511,0.9892749786376953,264.0,0.0,0.11891880631446838,1.0,0.9641596674919128,235712.0,7102.0,0.9876013398170471,0.958798885345459,0.9876012802124023,0.958798885345459,0.9876012802124023,40.0,0.0,0.06063007190823555,1.0,0.9809251427650452,67104.0,2057.0,0.0005000000237487257
18,0.9904968738555908,0.9784104228019714,0.990496814250946,0.9784104228019714,0.990496814250946,254.0,0.0,0.1111181303858757,1.0,0.9655172228813171,235712.0,7112.0,0.989031970500946,0.9628978371620178,0.9890319108963013,0.9628978371620178,0.9890319108963013,37.0,0.0,0.05544421449303627,1.0,0.9823557734489441,67104.0,2060.0,0.0005000000237487257
19,0.9909041523933411,0.9811920523643494,0.9909040927886963,0.9811920523643494,0.9909040927886963,255.0,0.0,0.10646762698888779,1.0,0.9653815031051636,235712.0,7111.0,0.9861707091331482,0.9597424268722534,0.9861706495285034,0.9597424268722534,0.9861706495285034,38.0,0.0,0.06361490488052368,1.0,0.9818788766860962,67104.0,2059.0,0.0005000000237487257
20,0.9913114309310913,0.9815095663070679,0.9913113713264465,0.9815095663070679,0.9913113713264465,214.0,0.0,0.10022050887346268,1.0,0.9709476232528687,235712.0,7152.0,0.9895088076591492,0.9650123119354248,0.9895087480545044,0.9650123119354248,0.9895087480545044,37.0,0.0,0.053529009222984314,1.0,0.9823557734489441,67104.0,2060.0,0.0005000000237487257
21,0.9918544888496399,0.9844696521759033,0.9918544292449951,0.9844696521759033,0.9918544292449951,213.0,0.0,0.09792375564575195,1.0,0.9710833430290222,235712.0,7153.0,0.9885550737380981,0.9674240946769714,0.9885550141334534,0.9674240946769714,0.9885550141334534,36.0,2.0,0.05432506278157234,0.9990305304527283,0.9828326106071472,67102.0,2061.0,0.0005000000237487257
22,0.9915829300880432,0.9818742871284485,0.9915828704833984,0.9818742871284485,0.9915828704833984,201.0,0.0,0.09402332454919815,1.0,0.9727124571800232,235712.0,7165.0,0.9904625415802002,0.9725266695022583,0.9904624819755554,0.9725266695022583,0.9904624819755554,33.0,0.0,0.051691073924303055,1.0,0.9842632412910461,67104.0,2064.0,0.0005000000237487257
23,0.9918544888496399,0.9827858805656433,0.9918544292449951,0.9827858805656433,0.9918544292449951,197.0,0.0,0.08993443846702576,1.0,0.9732555150985718,235712.0,7169.0,0.9895088076591492,0.9712730050086975,0.9895087480545044,0.9712730050086975,0.9895087480545044,34.0,0.0,0.04748139530420303,1.0,0.9837863445281982,67104.0,2063.0,0.0005000000237487257
24,0.9933478236198425,0.9859533309936523,0.9933477640151978,0.9859533309936523,0.9933477640151978,180.0,0.0,0.08088318258523941,1.0,0.9755634069442749,235712.0,7186.0,0.991416335105896,0.9747347831726074,0.9914162755012512,0.9747347831726074,0.9914162755012512,32.0,0.0,0.045056067407131195,1.0,0.9847400784492493,67104.0,2065.0,0.0005000000237487257
25,0.9926690459251404,0.984727680683136,0.9926689863204956,0.984727680683136,0.9926689863204956,185.0,0.0,0.08318589627742767,1.0,0.9748846292495728,235712.0,7181.0,0.988078236579895,0.9605705142021179,0.9880781769752502,0.9605705142021179,0.9880781769752502,37.0,0.0,0.04844251647591591,1.0,0.9823557734489441,67104.0,2060.0,0.0005000000237487257
26,0.9929405450820923,0.9856219291687012,0.9929404854774475,0.9856219291687012,0.9929404854774475,179.0,0.0,0.0796227678656578,1.0,0.9756991863250732,235712.0,7187.0,0.991416335105896,0.9749425053596497,0.9914162755012512,0.9749425053596497,0.9914162755012512,32.0,0.0,0.042940475046634674,1.0,0.9847400784492493,67104.0,2065.0,0.0005000000237487257
27,0.9929405450820923,0.9851069450378418,0.9929404854774475,0.9851069450378418,0.9929404854774475,160.0,0.0,0.07646538317203522,1.0,0.9782785773277283,235712.0,7206.0,0.9909394383430481,0.97265625,0.9909393787384033,0.97265625,0.9909393787384033,31.0,0.0,0.04356994479894638,1.0,0.9852169752120972,67104.0,2066.0,0.0005000000237487257
28,0.9933478236198425,0.985637903213501,0.9933477640151978,0.985637903213501,0.9933477640151978,145.0,0.0,0.07015545666217804,1.0,0.9803149700164795,235712.0,7221.0,0.9904625415802002,0.9738401770591736,0.9904624819755554,0.9738401770591736,0.9904624819755554,31.0,0.0,0.04484817385673523,1.0,0.9852169752120972,67104.0,2066.0,0.0005000000237487257
29,0.9940266013145447,0.9879837036132812,0.9940265417098999,0.9879837036132812,0.9940265417098999,145.0,1.0,0.0689912810921669,0.9998615384101868,0.9803149700164795,235711.0,7221.0,0.9899857044219971,0.9686346650123596,0.9899856448173523,0.9686346650123596,0.9899856448173523,33.0,0.0,0.042822565883398056,1.0,0.9842632412910461,67104.0,2064.0,0.0005000000237487257
30,0.9942981004714966,0.9892356395721436,0.9942980408668518,0.9892356395721436,0.9942980408668518,139.0,1.0,0.06682645529508591,0.9998616576194763,0.98112952709198,235711.0,7227.0,0.9928469061851501,0.982021689414978,0.9928468465805054,0.982021689414978,0.9928468465805054,27.0,0.0,0.036389246582984924,1.0,0.9871244430541992,67104.0,2070.0,0.0005000000237487257
31,0.9951126575469971,0.9906060099601746,0.9951125979423523,0.9906060099601746,0.9951125979423523,124.0,1.0,0.061133939772844315,0.9998619556427002,0.9831659197807312,235711.0,7242.0,0.9909394383430481,0.9732505083084106,0.9909393787384033,0.9732505083084106,0.9909393787384033,30.0,0.0,0.04169704392552376,1.0,0.9856938719749451,67104.0,2067.0,0.0005000000237487257
32,0.9942981004714966,0.9881945252418518,0.9942980408668518,0.9881945252418518,0.9942980408668518,116.0,0.0,0.06249542906880379,1.0,0.9842519760131836,235712.0,7250.0,0.9904625415802002,0.9760022163391113,0.9904624819755554,0.9760022163391113,0.9904624819755554,30.0,0.0,0.04314430430531502,1.0,0.9856938719749451,67104.0,2067.0,0.0005000000237487257
33,0.9942981004714966,0.9869700074195862,0.9942980408668518,0.9869700074195862,0.9942980408668518,116.0,0.0,0.05795331671833992,1.0,0.9842519760131836,235712.0,7250.0,0.9918931722640991,0.9782987833023071,0.9918931126594543,0.9782987833023071,0.9918931126594543,30.0,0.0,0.03947077691555023,1.0,0.9856938719749451,67104.0,2067.0,0.0005000000237487257
34,0.9955199360847473,0.9911853671073914,0.9955198764801025,0.9911853671073914,0.9955198764801025,111.0,0.0,0.054348383098840714,1.0,0.9849307537078857,235712.0,7255.0,0.9928469061851501,0.980972170829773,0.9928468465805054,0.980972170829773,0.9928468465805054,26.0,0.0,0.03602902218699455,1.0,0.9876013398170471,67104.0,2071.0,0.0002500000118743628
35,0.9963344931602478,0.9925298094749451,0.996334433555603,0.9925298094749451,0.996334433555603,109.0,0.0,0.054757703095674515,1.0,0.9852022528648376,235712.0,7257.0,0.991416335105896,0.975835382938385,0.9914162755012512,0.975835382938385,0.9914162755012512,26.0,0.0,0.03753452003002167,1.0,0.9876013398170471,67104.0,2071.0,0.0002500000118743628
36,0.9961987733840942,0.9924583435058594,0.9961987137794495,0.9924583435058594,0.9961987137794495,93.0,0.0,0.048961617052555084,1.0,0.9873744249343872,235712.0,7273.0,0.9928469061851501,0.981593132019043,0.9928468465805054,0.981593132019043,0.9928468465805054,27.0,0.0,0.03537234291434288,1.0,0.9871244430541992,67104.0,2070.0,0.0002500000118743628
37,0.9956557154655457,0.9913703203201294,0.9956556558609009,0.9913703203201294,0.9956556558609009,106.0,0.0,0.053678348660469055,1.0,0.9856095314025879,235712.0,7260.0,0.9918931722640991,0.9788092374801636,0.9918931126594543,0.9788092374801636,0.9918931126594543,26.0,0.0,0.03557000309228897,1.0,0.9876013398170471,67104.0,2071.0,0.0002500000118743628
38,0.9963344931602478,0.9922394156455994,0.996334433555603,0.9922394156455994,0.996334433555603,91.0,0.0,0.048462752252817154,1.0,0.9876459240913391,235712.0,7275.0,0.993323802947998,0.9824862480163574,0.9933237433433533,0.9824862480163574,0.9933237433433533,26.0,0.0,0.034903354942798615,1.0,0.9876013398170471,67104.0,2071.0,0.0002500000118743628
39,0.9960629940032959,0.9911203980445862,0.9960629343986511,0.9911203980445862,0.9960629343986511,86.0,0.0,0.047094594687223434,1.0,0.988324761390686,235712.0,7280.0,0.992370069026947,0.9787008166313171,0.9923700094223022,0.9787008166313171,0.9923700094223022,26.0,0.0,0.03340553492307663,1.0,0.9876013398170471,67104.0,2071.0,0.0002500000118743628
40,0.9961987733840942,0.9913263320922852,0.9961987137794495,0.9913263320922852,0.9961987137794495,90.0,1.0,0.04783673584461212,0.999862551689148,0.9877817034721375,235711.0,7276.0,0.9928469061851501,0.9807424545288086,0.9928468465805054,0.9807424545288086,0.9928468465805054,24.0,0.0,0.031894102692604065,1.0,0.9885550737380981,67104.0,2073.0,0.0002500000118743628
41,0.9956557154655457,0.9907883405685425,0.9956556558609009,0.9907883405685425,0.9956556558609009,105.0,0.0,0.049901288002729416,1.0,0.9857453107833862,235712.0,7261.0,0.992370069026947,0.9808602929115295,0.9923700094223022,0.9808602929115295,0.9923700094223022,26.0,0.0,0.03304801508784294,1.0,0.9876013398170471,67104.0,2071.0,0.0002500000118743628
42,0.9972848296165466,0.9954366087913513,0.9972847700119019,0.9954366087913513,0.9972847700119019,93.0,0.0,0.04659728705883026,1.0,0.9873744249343872,235712.0,7273.0,0.9938006401062012,0.9835045337677002,0.9938005805015564,0.9835045337677002,0.9938005805015564,24.0,0.0,0.031213002279400826,1.0,0.9885550737380981,67104.0,2073.0,0.0002500000118743628
43,0.996741771697998,0.9933892488479614,0.9967417120933533,0.9933892488479614,0.9967417120933533,94.0,0.0,0.045966532081365585,1.0,0.9872386455535889,235712.0,7272.0,0.9928469061851501,0.9821432828903198,0.9928468465805054,0.9821432828903198,0.9928468465805054,25.0,0.0,0.03552914410829544,1.0,0.988078236579895,67104.0,2072.0,0.0002500000118743628
44,0.9966060519218445,0.9926818013191223,0.9966059923171997,0.9926818013191223,0.9966059923171997,86.0,0.0,0.04492967575788498,1.0,0.988324761390686,235712.0,7280.0,0.9938006401062012,0.9830455183982849,0.9938005805015564,0.9830455183982849,0.9938005805015564,24.0,0.0,0.030418820679187775,1.0,0.9885550737380981,67104.0,2073.0,0.0002500000118743628
45,0.996741771697998,0.9937973022460938,0.9967417120933533,0.9937973022460938,0.9967417120933533,83.0,0.0,0.043519213795661926,1.0,0.9887320399284363,235712.0,7283.0,0.993323802947998,0.9835992455482483,0.9933237433433533,0.9835992455482483,0.9933237433433533,23.0,0.0,0.030750177800655365,1.0,0.989031970500946,67104.0,2074.0,0.0002500000118743628
46,0.9961987733840942,0.9930657148361206,0.9961987137794495,0.9930657148361206,0.9961987137794495,88.0,0.0,0.04621235653758049,1.0,0.9880532026290894,235712.0,7278.0,0.993323802947998,0.9832788109779358,0.9933237433433533,0.9832788109779358,0.9933237433433533,24.0,0.0,0.031208792701363564,1.0,0.9885550737380981,67104.0,2073.0,0.0002500000118743628
47,0.997420608997345,0.9947075247764587,0.9974205493927002,0.9947075247764587,0.9974205493927002,91.0,0.0,0.043226223438978195,1.0,0.9876459240913391,235712.0,7275.0,0.993323802947998,0.9804773926734924,0.9933237433433533,0.9804773926734924,0.9933237433433533,27.0,0.0,0.034191619604825974,1.0,0.9871244430541992,67104.0,2070.0,0.0002500000118743628
48,0.9966060519218445,0.9923700094223022,0.9966059923171997,0.9923700094223022,0.9966059923171997,72.0,0.0,0.039280422031879425,1.0,0.9902253746986389,235712.0,7294.0,0.993323802947998,0.9835874438285828,0.9933237433433533,0.9835874438285828,0.9933237433433533,23.0,0.0,0.03102095052599907,1.0,0.989031970500946,67104.0,2074.0,0.0001250000059371814
49,0.9972848296165466,0.9957540035247803,0.9972847700119019,0.9957540035247803,0.9972847700119019,83.0,0.0,0.04181326925754547,1.0,0.9887320399284363,235712.0,7283.0,0.9928469061851501,0.9815206527709961,0.9928468465805054,0.9815206527709961,0.9928468465805054,23.0,0.0,0.030299775302410126,1.0,0.989031970500946,67104.0,2074.0,0.0001250000059371814
50,0.9976921081542969,0.9954352974891663,0.9976920485496521,0.9954352974891663,0.9976920485496521,86.0,0.0,0.04341505840420723,1.0,0.988324761390686,235712.0,7280.0,0.993323802947998,0.9829431176185608,0.9933237433433533,0.9829431176185608,0.9933237433433533,23.0,0.0,0.029889706522226334,1.0,0.989031970500946,67104.0,2074.0,0.0001250000059371814
51,0.9971490502357483,0.9942154288291931,0.9971489906311035,0.9942154288291931,0.9971489906311035,79.0,0.0,0.04026888310909271,1.0,0.9892750382423401,235712.0,7287.0,0.993323802947998,0.9834214448928833,0.9933237433433533,0.9834214448928833,0.9933237433433533,23.0,0.0,0.03002716414630413,1.0,0.989031970500946,67104.0,2074.0,0.0001250000059371814
52,0.9971490502357483,0.993855357170105,0.9971489906311035,0.993855357170105,0.9971489906311035,70.0,0.0,0.03779572248458862,1.0,0.9904968738555908,235712.0,7296.0,0.993323802947998,0.9828593134880066,0.9933237433433533,0.9828593134880066,0.9933237433433533,22.0,0.0,0.029814019799232483,1.0,0.9895088076591492,67104.0,2075.0,0.0001250000059371814
53,0.9972848296165466,0.9944741129875183,0.9972847700119019,0.9944741129875183,0.9972847700119019,90.0,0.0,0.0406186617910862,1.0,0.9877817034721375,235712.0,7276.0,0.993323802947998,0.9819036722183228,0.9933237433433533,0.9819036722183228,0.9933237433433533,23.0,0.0,0.029895395040512085,1.0,0.989031970500946,67104.0,2074.0,0.0001250000059371814
54,0.9975563287734985,0.9963584542274475,0.9975562691688538,0.9963584542274475,0.9975562691688538,76.0,0.0,0.03902297839522362,1.0,0.9896823167800903,235712.0,7290.0,0.9938006401062012,0.9831496477127075,0.9938005805015564,0.9831496477127075,0.9938005805015564,22.0,0.0,0.02911212667822838,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
55,0.9979636073112488,0.9959182739257812,0.997963547706604,0.9959182739257812,0.997963547706604,72.0,0.0,0.039497267454862595,1.0,0.9902253746986389,235712.0,7294.0,0.9928469061851501,0.9819887280464172,0.9928468465805054,0.9819887280464172,0.9928468465805054,22.0,0.0,0.0288510974496603,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
56,0.9971490502357483,0.9945235848426819,0.9971489906311035,0.9945235848426819,0.9971489906311035,83.0,0.0,0.03917154297232628,1.0,0.9887320399284363,235712.0,7283.0,0.993323802947998,0.9831198453903198,0.9933237433433533,0.9831198453903198,0.9933237433433533,22.0,0.0,0.028629228472709656,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
57,0.9976921081542969,0.995859682559967,0.9976920485496521,0.995859682559967,0.9976920485496521,71.0,1.0,0.03874487429857254,0.9998629093170166,0.9903610944747925,235711.0,7295.0,0.993323802947998,0.9832132458686829,0.9933237433433533,0.9832132458686829,0.9933237433433533,22.0,0.0,0.02876407466828823,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
58,0.9976921081542969,0.9964905977249146,0.9976920485496521,0.9964905977249146,0.9976920485496521,73.0,0.0,0.03881915658712387,1.0,0.9900895953178406,235712.0,7293.0,0.993323802947998,0.9824696183204651,0.9933237433433533,0.9824696183204651,0.9933237433433533,22.0,0.0,0.028522072359919548,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
59,0.9976921081542969,0.9953711628913879,0.9976920485496521,0.9953711628913879,0.9976920485496521,89.0,0.0,0.0394878089427948,1.0,0.9879174828529358,235712.0,7277.0,0.9938006401062012,0.9832768440246582,0.9938005805015564,0.9832768440246582,0.9938005805015564,23.0,0.0,0.02904089167714119,1.0,0.989031970500946,67104.0,2074.0,6.25000029685907e-05
60,0.9976921081542969,0.9946237206459045,0.9976920485496521,0.9946237206459045,0.9976920485496521,67.0,0.0,0.036728307604789734,1.0,0.9909041523933411,235712.0,7299.0,0.9938006401062012,0.9839316606521606,0.9938005805015564,0.9839316606521606,0.9938005805015564,22.0,0.0,0.028598865494132042,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
61,0.9978278279304504,0.9963098168373108,0.9978277683258057,0.9963098168373108,0.9978277683258057,72.0,0.0,0.03705548495054245,1.0,0.9902253746986389,235712.0,7294.0,0.993323802947998,0.984190046787262,0.9933237433433533,0.984190046787262,0.9933237433433533,22.0,0.0,0.02893923781812191,1.0,0.9895088076591492,67104.0,2075.0,6.25000029685907e-05
62,0.9982351064682007,0.9974622130393982,0.9982350468635559,0.9974622130393982,0.9982350468635559,74.0,0.0,0.03899889066815376,1.0,0.9899538159370422,235712.0,7292.0,0.9942775368690491,0.9851384162902832,0.9942774772644043,0.9851384162902832,0.9942774772644043,22.0,0.0,0.027865422889590263,1.0,0.9895088076591492,67104.0,2075.0,3.125000148429535e-05
63,0.9976921081542969,0.9957810640335083,0.9976920485496521,0.9957810640335083,0.9976920485496521,81.0,0.0,0.03952030837535858,1.0,0.9890035390853882,235712.0,7285.0,0.9938006401062012,0.9841399788856506,0.9938005805015564,0.9841399788856506,0.9938005805015564,22.0,0.0,0.02874131128191948,1.0,0.9895088076591492,67104.0,2075.0,3.125000148429535e-05
64,0.9975563287734985,0.9949007034301758,0.9975562691688538,0.9949007034301758,0.9975562691688538,80.0,0.0,0.037691399455070496,1.0,0.9891392588615417,235712.0,7286.0,0.993323802947998,0.9831198453903198,0.9933237433433533,0.9831198453903198,0.9933237433433533,22.0,0.0,0.028982320800423622,1.0,0.9895088076591492,67104.0,2075.0,3.125000148429535e-05
65,0.9978278279304504,0.9968729019165039,0.9978277683258057,0.9968729019165039,0.9978277683258057,75.0,1.0,0.039978329092264175,0.9998628497123718,0.9898180961608887,235711.0,7291.0,0.9942775368690491,0.9857416152954102,0.9942774772644043,0.9857416152954102,0.9942774772644043,22.0,0.0,0.02834887057542801,1.0,0.9895088076591492,67104.0,2075.0,3.125000148429535e-05
66,0.9985066652297974,0.9968491792678833,0.9985066056251526,0.9968491792678833,0.9985066056251526,75.0,0.0,0.03583719581365585,1.0,0.9898180961608887,235712.0,7291.0,0.9942775368690491,0.9857416152954102,0.9942774772644043,0.9857416152954102,0.9942774772644043,22.0,0.0,0.028158796951174736,1.0,0.9895088076591492,67104.0,2075.0,1.5625000742147677e-05
67,0.9978278279304504,0.9956228137016296,0.9978277683258057,0.9956228137016296,0.9978277683258057,66.0,0.0,0.037010177969932556,1.0,0.9910399317741394,235712.0,7300.0,0.9938006401062012,0.9841399788856506,0.9938005805015564,0.9841399788856506,0.9938005805015564,22.0,0.0,0.028586730360984802,1.0,0.9895088076591492,67104.0,2075.0,1.5625000742147677e-05
