epoch;accuracy;f1_beta_macro;f1_beta_micro;f1_macro;f1_micro;fn;fp;learning_rate;loss;precision;recall;tn;tp;val_accuracy;val_f1_beta_macro;val_f1_beta_micro;val_f1_macro;val_f1_micro;val_fn;val_fp;val_loss;val_precision;val_recall;val_tn;val_tp
10;0.9452891945838928;0.8613454699516296;0.945289134979248;0.8613454699516296;0.945289134979248;887.0;18.0;0.0010000000474974513;0.3027210831642151;0.9972295165061951;0.879581868648529;235694.0;6479.0;0.9265617728233337;0.7730947732925415;0.926561713218689;0.7730947732925415;0.926561713218689;208.0;36.0;0.26636481285095215;0.9812986850738525;0.9008106589317322;67068.0;1889.0
11;0.9621232748031616;0.9057888984680176;0.9621232151985168;0.9057888984680176;0.9621232151985168;669.0;21.0;0.0010000000474974513;0.23603209853172302;0.9968740940093994;0.909177303314209;235691.0;6697.0;0.9709108471870422;0.9014980792999268;0.9709107875823975;0.9014980792999268;0.9709107875823975;102.0;15.0;0.1372058391571045;0.9925373196601868;0.9513590931892395;67089.0;1995.0
12;0.9718979001045227;0.9373443126678467;0.9718978404998779;0.9373443126678467;0.9718978404998779;474.0;28.0;0.0010000000474974513;0.18325988948345184;0.9959537386894226;0.9356502890586853;235684.0;6892.0;0.9251311421394348;0.8646798133850098;0.92513108253479;0.8646798133850098;0.92513108253479;186.0;111.0;0.2605522572994232;0.9451038837432861;0.911301851272583;66993.0;1911.0
13;0.9774640202522278;0.9488268494606018;0.977463960647583;0.9488268494606018;0.977463960647583;385.0;19.0;0.0010000000474974513;0.1559133678674698;0.9972857236862183;0.9477328062057495;235693.0;6981.0;0.9723414182662964;0.9119692444801331;0.9723413586616516;0.9119692444801331;0.9723413586616516;86.0;10.0;0.10878267884254456;0.9950519800186157;0.9589890241622925;67094.0;2011.0
14;0.9834374189376831;0.965136706829071;0.9834373593330383;0.965136706829071;0.9834373593330383;285.0;15.0;0.0010000000474974513;0.1272977888584137;0.9978861212730408;0.9613087177276611;235697.0;7081.0;0.9289461374282837;0.779586136341095;0.9289460778236389;0.779586136341095;0.9289460778236389;186.0;26.0;0.2205449938774109;0.9865771532058716;0.911301851272583;67078.0;1911.0
15;0.982758641242981;0.9665340781211853;0.9827585816383362;0.9665340781211853;0.9827585816383362;251.0;18.0;0.0010000000474974513;0.11212990432977676;0.9974765181541443;0.9659245014190674;235694.0;7115.0;0.7835002541542053;0.5669030547142029;0.7835001945495605;0.5669030547142029;0.7835001945495605;469.0;298.0;1.5737757682800293;0.8452751636505127;0.7763471603393555;66806.0;1628.0
16;0.9856095314025879;0.9715932011604309;0.9856094717979431;0.9715932011604309;0.9856094717979431;207.0;17.0;0.0010000000474974513;0.09927728027105331;0.9976310133934021;0.9718979001045227;235695.0;7159.0;0.989031970500946;0.9623796939849854;0.9890319108963013;0.9623796939849854;0.9890319108963013;28.0;8.0;0.04523439705371857;0.9961482882499695;0.9866476058959961;67096.0;2069.0
17;0.9877817034721375;0.974378764629364;0.9877816438674927;0.974378764629364;0.9877816438674927;170.0;13.0;0.0010000000474974513;0.08416114002466202;0.9981967210769653;0.9769209623336792;235699.0;7196.0;0.9895088076591492;0.9627876281738281;0.9895087480545044;0.9627876281738281;0.9895087480545044;25.0;2.0;0.03520034998655319;0.999035656452179;0.988078236579895;67102.0;2072.0
18;0.9888677597045898;0.9789851903915405;0.9888677000999451;0.9789851903915405;0.9888677000999451;163.0;13.0;0.0010000000474974513;0.07920810580253601;0.9981984496116638;0.977871298789978;235699.0;7203.0;0.9818788766860962;0.9538564085960388;0.9818788170814514;0.9538564085960388;0.9818788170814514;47.0;31.0;0.11111583560705185;0.9851033091545105;0.9775870442390442;67073.0;2050.0
19;0.9906326532363892;0.9814464449882507;0.9906325936317444;0.9814464449882507;0.9906325936317444;134.0;9.0;0.0010000000474974513;0.06854667514562607;0.9987570643424988;0.9818083047866821;235703.0;7232.0;0.9833095073699951;0.9420798420906067;0.9833094477653503;0.9420798420906067;0.9833094477653503;57.0;9.0;0.06659183651208878;0.9956076145172119;0.9728183150291443;67095.0;2040.0
20;0.9913114309310913;0.9831638932228088;0.9913113713264465;0.9831638932228088;0.9913113713264465;148.0;15.0;0.0010000000474974513;0.06808338314294815;0.9979261755943298;0.9799076914787292;235697.0;7218.0;0.9780638813972473;0.9408000111579895;0.9780638217926025;0.9408000111579895;0.9780638217926025;48.0;33.0;0.1065063327550888;0.9841498732566833;0.9771101474761963;67071.0;2049.0
21;0.9944338798522949;0.9911260008811951;0.9944338202476501;0.9911260008811951;0.9944338202476501;84.0;9.0;0.0005000000237487257;0.04760666936635971;0.9987655878067017;0.9885962605476379;235703.0;7282.0;0.991416335105896;0.9713228344917297;0.9914162755012512;0.9713228344917297;0.9914162755012512;25.0;0.0;0.02953169122338295;1.0;0.988078236579895;67104.0;2072.0
22;0.994162380695343;0.9882893562316895;0.9941623210906982;0.9882893562316895;0.9941623210906982;82.0;7.0;0.0005000000237487257;0.04503382369875908;0.999039888381958;0.9888677597045898;235705.0;7284.0;0.9856938719749451;0.954105794429779;0.9856938123703003;0.954105794429779;0.9856938123703003;37.0;5.0;0.054108064621686935;0.9975786805152893;0.9823557734489441;67099.0;2060.0
23;0.9942981004714966;0.9892664551734924;0.9942980408668518;0.9892664551734924;0.9942980408668518;85.0;4.0;0.0005000000237487257;0.04363804683089256;0.9994509220123291;0.9884604811668396;235708.0;7281.0;0.9904625415802002;0.9730326533317566;0.9904624819755554;0.9730326533317566;0.9904624819755554;28.0;1.0;0.043768011033535004;0.9995169043540955;0.9866476058959961;67103.0;2069.0
24;0.9936193227767944;0.9881983399391174;0.9936192631721497;0.9881983399391174;0.9936192631721497;87.0;3.0;0.0005000000237487257;0.04567621275782585;0.9995880126953125;0.9881889820098877;235709.0;7279.0;0.9837863445281982;0.9546154141426086;0.9837862849235535;0.9546154141426086;0.9837862849235535;47.0;4.0;0.07443015277385712;0.9980525970458984;0.9775870442390442;67100.0;2050.0
25;0.9956557154655457;0.9899964928627014;0.9956556558609009;0.9899964928627014;0.9956556558609009;73.0;4.0;0.0002500000118743628;0.03935648500919342;0.9994518160820007;0.9900895953178406;235708.0;7293.0;0.993323802947998;0.9775224328041077;0.9933237433433533;0.9775224328041077;0.9933237433433533;25.0;0.0;0.028767086565494537;1.0;0.988078236579895;67104.0;2072.0
26;0.9961987733840942;0.9927091002464294;0.9961987137794495;0.9927091002464294;0.9961987137794495;71.0;5.0;0.0002500000118743628;0.03785740211606026;0.999315083026886;0.9903610944747925;235707.0;7295.0;0.992370069026947;0.9710466861724854;0.9923700094223022;0.9710466861724854;0.9923700094223022;24.0;2.0;0.02707059122622013;0.9990361332893372;0.9885550737380981;67102.0;2073.0
27;0.9970133304595947;0.9948503971099854;0.99701327085495;0.9948503971099854;0.99701327085495;56.0;3.0;0.0002500000118743628;0.03696613758802414;0.9995898008346558;0.9923974871635437;235709.0;7310.0;0.9909394383430481;0.9643678665161133;0.9909393787384033;0.9643678665161133;0.9909393787384033;26.0;1.0;0.030004680156707764;0.9995173811912537;0.9876013398170471;67103.0;2071.0
28;0.9948411583900452;0.990805447101593;0.9948410987854004;0.990805447101593;0.9948410987854004;76.0;5.0;0.0002500000118743628;0.036302801221609116;0.9993146061897278;0.9896823167800903;235707.0;7290.0;0.992370069026947;0.9713268876075745;0.9923700094223022;0.9713268876075745;0.9923700094223022;22.0;2.0;0.02544584684073925;0.9990370869636536;0.9895088076591492;67102.0;2075.0
29;0.9970133304595947;0.9938509464263916;0.99701327085495;0.9938509464263916;0.99701327085495;55.0;6.0;0.0002500000118743628;0.0353962667286396;0.999180018901825;0.992533266544342;235706.0;7311.0;0.991416335105896;0.9706482291221619;0.9914162755012512;0.9706482291221619;0.9914162755012512;27.0;0.0;0.030287712812423706;1.0;0.9871244430541992;67104.0;2070.0
30;0.9966060519218445;0.9942753911018372;0.9966059923171997;0.9942753911018372;0.9966059923171997;61.0;4.0;0.0002500000118743628;0.0330222062766552;0.9994527101516724;0.9917187094688416;235708.0;7305.0;0.9928469061851501;0.9774620532989502;0.9928468465805054;0.9774620532989502;0.9928468465805054;21.0;0.0;0.024789318442344666;1.0;0.9899857044219971;67104.0;2076.0
31;0.9964702725410461;0.9946364164352417;0.9964702129364014;0.9946364164352417;0.9964702129364014;65.0;1.0;0.0002500000118743628;0.0364699624478817;0.9998630285263062;0.991175651550293;235711.0;7301.0;0.9918931722640991;0.9681066870689392;0.9918931126594543;0.9681066870689392;0.9918931126594543;23.0;0.0;0.026200847700238228;1.0;0.989031970500946;67104.0;2074.0
32;0.9964702725410461;0.9932354092597961;0.9964702129364014;0.9932354092597961;0.9964702129364014;50.0;1.0;0.0002500000118743628;0.030001197010278702;0.99986332654953;0.9932120442390442;235711.0;7316.0;0.9942775368690491;0.9839255809783936;0.9942774772644043;0.9839255809783936;0.9942774772644043;17.0;1.0;0.02063852921128273;0.9995194673538208;0.9918931722640991;67103.0;2080.0
33;0.996741771697998;0.9938969612121582;0.9967417120933533;0.9938969612121582;0.9967417120933533;57.0;4.0;0.0002500000118743628;0.034016549587249756;0.9994530081748962;0.9922617673873901;235708.0;7309.0;0.992370069026947;0.9712871313095093;0.9923700094223022;0.9712871313095093;0.9923700094223022;22.0;0.0;0.023234328255057335;1.0;0.9895088076591492;67104.0;2075.0
34;0.997420608997345;0.9953641295433044;0.9974205493927002;0.9953641295433044;0.9974205493927002;54.0;4.0;0.0002500000118743628;0.02992008998990059;0.9994532465934753;0.9926690459251404;235708.0;7312.0;0.993323802947998;0.9768725037574768;0.9933237433433533;0.9768725037574768;0.9933237433433533;21.0;1.0;0.02293902076780796;0.9995185136795044;0.9899857044219971;67103.0;2076.0
35;0.9976921081542969;0.9950100183486938;0.9976920485496521;0.9950100183486938;0.9976920485496521;51.0;1.0;0.0002500000118743628;0.029853738844394684;0.99986332654953;0.9930763244628906;235711.0;7315.0;0.9942775368690491;0.980916440486908;0.9942774772644043;0.980916440486908;0.9942774772644043;21.0;1.0;0.02233501709997654;0.9995185136795044;0.9899857044219971;67103.0;2076.0
36;0.9966060519218445;0.9928669929504395;0.9966059923171997;0.9928669929504395;0.9966059923171997;52.0;6.0;0.0001250000059371814;0.031000783666968346;0.9991803169250488;0.9929405450820923;235706.0;7314.0;0.9918931722640991;0.9694561958312988;0.9918931126594543;0.9694561958312988;0.9918931126594543;22.0;1.0;0.02409517578780651;0.9995182752609253;0.9895088076591492;67103.0;2075.0
37;0.996741771697998;0.9944030046463013;0.9967417120933533;0.9944030046463013;0.9967417120933533;55.0;1.0;0.0001250000059371814;0.031214149668812752;0.9998632669448853;0.992533266544342;235711.0;7311.0;0.995708167552948;0.9872532486915588;0.9957081079483032;0.9872532486915588;0.9957081079483032;20.0;0.0;0.02222365327179432;1.0;0.9904625415802002;67104.0;2077.0
