epoch,accuracy,f1_beta_macro,f1_beta_micro,f1_macro,f1_micro,fn,fp,loss,precision,recall,tn,tp,val_accuracy,val_f1_beta_macro,val_f1_beta_micro,val_f1_macro,val_f1_micro,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp,learning_rate
13,0.9477328062057495,0.8062946796417236,0.9477327466011047,0.8062946796417236,0.9477327466011047,1024.0,7.0,0.3319321572780609,0.9988974928855896,0.8609828948974609,235705.0,6342.0,0.9556509256362915,0.7892408967018127,0.9556508660316467,0.7892408967018127,0.9556508660316467,169.0,1.0,0.19776414334774017,0.9994816184043884,0.9194086790084839,67103.0,1928.0,0.0010000000474974513
14,0.9577789902687073,0.8439993262290955,0.9577789306640625,0.8439993262290955,0.9577789306640625,821.0,2.0,0.2793070077896118,0.9996945261955261,0.8885419368743896,235710.0,6545.0,0.9675727486610413,0.8577719330787659,0.9675726890563965,0.8577719330787659,0.9675726890563965,136.0,29.0,0.16782599687576294,0.9854271411895752,0.9351454377174377,67075.0,1961.0,0.0010000000474974513
15,0.9645669460296631,0.8688653111457825,0.9645668864250183,0.8688653111457825,0.9645668864250183,720.0,6.0,0.24288374185562134,0.999098002910614,0.9022535681724548,235706.0,6646.0,0.9699570536613464,0.8583733439445496,0.9699569940567017,0.8583733439445496,0.9699569940567017,127.0,0.0,0.14022371172904968,1.0,0.9394372701644897,67104.0,1970.0,0.0010000000474974513
16,0.972033679485321,0.8992131948471069,0.9720336198806763,0.8992131948471069,0.9720336198806763,597.0,4.0,0.20408816635608673,0.9994094371795654,0.9189519286155701,235708.0,6769.0,0.9670958518981934,0.845740020275116,0.9670957922935486,0.845740020275116,0.9670957922935486,125.0,0.0,0.13883544504642487,1.0,0.9403910636901855,67104.0,1972.0,0.0010000000474974513
17,0.9785500764846802,0.9316873550415039,0.9785500168800354,0.9316873550415039,0.9785500168800354,518.0,5.0,0.18055607378482819,0.9992703795433044,0.92967689037323,235707.0,6848.0,0.9556509256362915,0.8233953714370728,0.9556508660316467,0.8233953714370728,0.9556508660316467,129.0,26.0,0.17840857803821564,0.9869608879089355,0.9384835362434387,67078.0,1968.0,0.0010000000474974513
18,0.9846592545509338,0.9562209844589233,0.9846591949462891,0.9562209844589233,0.9846591949462891,441.0,5.0,0.1561480015516281,0.9992784857749939,0.940130352973938,235707.0,6925.0,0.9728183150291443,0.8616448640823364,0.9728182554244995,0.8616448640823364,0.9728182554244995,92.0,1.0,0.10793987661600113,0.9995014667510986,0.9561278223991394,67103.0,2005.0,0.0010000000474974513
19,0.9865598678588867,0.9632114171981812,0.9865598082542419,0.9632114171981812,0.9865598082542419,390.0,1.0,0.13980388641357422,0.9998566508293152,0.9470540285110474,235711.0,6976.0,0.9833095073699951,0.9326934814453125,0.9833094477653503,0.9326934814453125,0.9833094477653503,80.0,0.0,0.08668787032365799,1.0,0.9618502855300903,67104.0,2017.0,0.0010000000474974513
20,0.9875102043151855,0.9675703048706055,0.9875101447105408,0.9675703048706055,0.9875101447105408,329.0,3.0,0.12469756603240967,0.9995738863945007,0.9553353190422058,235709.0,7037.0,0.9895088076591492,0.9631951451301575,0.9895087480545044,0.9631951451301575,0.9895087480545044,38.0,1.0,0.047143708914518356,0.9995145797729492,0.9818788766860962,67103.0,2059.0,0.0010000000474974513
21,0.9891392588615417,0.9718726277351379,0.989139199256897,0.9718726277351379,0.989139199256897,290.0,5.0,0.10998892039060593,0.999293863773346,0.960629940032959,235707.0,7076.0,0.9866476058959961,0.9488998055458069,0.9866475462913513,0.9488998055458069,0.9866475462913513,76.0,4.0,0.07579553872346878,0.9980247020721436,0.9637577533721924,67100.0,2021.0,0.0010000000474974513
22,0.9907683730125427,0.9759305119514465,0.990768313407898,0.9759305119514465,0.990768313407898,248.0,5.0,0.09787381440401077,0.9992980360984802,0.9663317799568176,235707.0,7118.0,0.9904625415802002,0.9691755175590515,0.9904624819755554,0.9691755175590515,0.9904624819755554,31.0,1.0,0.038825877010822296,0.9995161890983582,0.9852169752120972,67103.0,2066.0,0.0010000000474974513
23,0.9930763244628906,0.9826262593269348,0.9930762648582458,0.9826262593269348,0.9930762648582458,206.0,6.0,0.08241930603981018,0.9991627335548401,0.972033679485321,235706.0,7160.0,0.9885550737380981,0.9575717449188232,0.9885550141334534,0.9575717449188232,0.9885550141334534,57.0,1.0,0.07434845715761185,0.9995100498199463,0.9728183150291443,67103.0,2040.0,0.0010000000474974513
24,0.9917187094688416,0.9769134521484375,0.9917186498641968,0.9769134521484375,0.9917186498641968,197.0,1.0,0.08397816121578217,0.9998605251312256,0.9732555150985718,235711.0,7169.0,0.991416335105896,0.9666163325309753,0.9914162755012512,0.9666163325309753,0.9914162755012512,32.0,0.0,0.03835226967930794,1.0,0.9847400784492493,67104.0,2065.0,0.0010000000474974513
25,0.9938908219337463,0.9843694567680359,0.9938907623291016,0.9843694567680359,0.9938907623291016,147.0,4.0,0.07081235200166702,0.9994462132453918,0.9800434708595276,235708.0,7219.0,0.9856938719749451,0.9503186345100403,0.9856938123703003,0.9503186345100403,0.9856938123703003,40.0,10.0,0.05568864196538925,0.9951620697975159,0.9809251427650452,67094.0,2057.0,0.0010000000474974513
26,0.9945696592330933,0.9862401485443115,0.9945695996284485,0.9862401485443115,0.9945695996284485,125.0,4.0,0.06237870827317238,0.9994478821754456,0.9830301403999329,235708.0,7241.0,0.993323802947998,0.9831304550170898,0.9933237433433533,0.9831304550170898,0.9933237433433533,25.0,4.0,0.03034873493015766,0.9980732202529907,0.988078236579895,67100.0,2072.0,0.0010000000474974513
27,0.9945696592330933,0.9863935708999634,0.9945695996284485,0.9863935708999634,0.9945695996284485,116.0,2.0,0.05950503423810005,0.9997242093086243,0.9842519760131836,235710.0,7250.0,0.9928469061851501,0.9773252010345459,0.9928468465805054,0.9773252010345459,0.9928468465805054,25.0,6.0,0.03128349408507347,0.9971126317977905,0.988078236579895,67098.0,2072.0,0.0010000000474974513
28,0.9938908219337463,0.9865446090698242,0.9938907623291016,0.9865446090698242,0.9938907623291016,103.0,4.0,0.05608797073364258,0.9994495511054993,0.9860168099403381,235708.0,7263.0,0.9938006401062012,0.9816961288452148,0.9938005805015564,0.9816961288452148,0.9938005805015564,25.0,1.0,0.026238828897476196,0.9995176196098328,0.988078236579895,67103.0,2072.0,0.0010000000474974513
29,0.9951126575469971,0.9889287948608398,0.9951125979423523,0.9889287948608398,0.9951125979423523,85.0,4.0,0.04998984560370445,0.9994509220123291,0.9884604811668396,235708.0,7281.0,0.989031970500946,0.9679429531097412,0.9890319108963013,0.9679429531097412,0.9890319108963013,25.0,15.0,0.03873150795698166,0.9928126335144043,0.988078236579895,67089.0,2072.0,0.0010000000474974513
30,0.9952484369277954,0.9891884326934814,0.9952483773231506,0.9891884326934814,0.9952483773231506,84.0,4.0,0.049107249826192856,0.9994509816169739,0.9885962605476379,235708.0,7282.0,0.995708167552948,0.9878087043762207,0.9957081079483032,0.9878087043762207,0.9957081079483032,23.0,1.0,0.022205419838428497,0.999518096446991,0.989031970500946,67103.0,2074.0,0.0010000000474974513
31,0.9968775510787964,0.9921914339065552,0.9968774914741516,0.9921914339065552,0.9968774914741516,63.0,3.0,0.043032754212617874,0.9995893836021423,0.9914472103118896,235709.0,7303.0,0.8955650925636292,0.7571267485618591,0.8955650329589844,0.7571267485618591,0.8955650329589844,283.0,85.0,0.2847658395767212,0.9552395939826965,0.8650453090667725,67019.0,1814.0,0.0010000000474974513
32,0.9964702725410461,0.9928757548332214,0.9964702129364014,0.9928757548332214,0.9964702129364014,63.0,2.0,0.04170665144920349,0.9997262358665466,0.9914472103118896,235710.0,7303.0,0.9942775368690491,0.9841055274009705,0.9942774772644043,0.9841055274009705,0.9942774772644043,15.0,5.0,0.017711708322167397,0.9976041913032532,0.9928469061851501,67099.0,2082.0,0.0010000000474974513
33,0.9964702725410461,0.9916433691978455,0.9964702129364014,0.9916433691978455,0.9964702129364014,62.0,5.0,0.04091484099626541,0.9993159174919128,0.9915829300880432,235707.0,7304.0,0.9971387982368469,0.9904616475105286,0.9971387386322021,0.9904616475105286,0.9971387386322021,16.0,1.0,0.015735823661088943,0.9995197057723999,0.992370069026947,67103.0,2081.0,0.0010000000474974513
34,0.9970133304595947,0.9940585494041443,0.99701327085495,0.9940585494041443,0.99701327085495,51.0,1.0,0.0369945764541626,0.99986332654953,0.9930763244628906,235711.0,7315.0,0.996661901473999,0.9868147969245911,0.9966618418693542,0.9868147969245911,0.9966618418693542,15.0,1.0,0.01346916239708662,0.999519944190979,0.9928469061851501,67103.0,2082.0,0.0010000000474974513
35,0.9970133304595947,0.9931841492652893,0.99701327085495,0.9931841492652893,0.99701327085495,56.0,5.0,0.033477287739515305,0.9993164539337158,0.9923974871635437,235707.0,7310.0,0.9952312707901001,0.9845828413963318,0.9952312111854553,0.9845828413963318,0.9952312111854553,19.0,0.0,0.021653011441230774,1.0,0.9909394383430481,67104.0,2078.0,0.0010000000474974513
36,0.9979636073112488,0.9948806762695312,0.997963547706604,0.9948806762695312,0.997963547706604,37.0,2.0,0.029819993302226067,0.999727189540863,0.9949769377708435,235710.0,7329.0,0.99761563539505,0.9915573596954346,0.9976155757904053,0.9915573596954346,0.9976155757904053,11.0,0.0,0.009923226200044155,1.0,0.994754433631897,67104.0,2086.0,0.0010000000474974513
37,0.9979636073112488,0.9945232272148132,0.997963547706604,0.9945232272148132,0.997963547706604,45.0,2.0,0.02695327252149582,0.9997268915176392,0.9938908219337463,235710.0,7321.0,0.996661901473999,0.9885436296463013,0.9966618418693542,0.9885436296463013,0.9966618418693542,10.0,0.0,0.010853704996407032,1.0,0.9952312707901001,67104.0,2087.0,0.0010000000474974513
38,0.9968775510787964,0.9932105541229248,0.9968774914741516,0.9932105541229248,0.9968774914741516,47.0,2.0,0.02939991094172001,0.9997268319129944,0.9936193227767944,235710.0,7319.0,0.998092532157898,0.9919133186340332,0.9980924725532532,0.9919133186340332,0.9980924725532532,12.0,0.0,0.012468010187149048,1.0,0.9942775368690491,67104.0,2085.0,0.0010000000474974513
39,0.9970133304595947,0.9935715198516846,0.99701327085495,0.9935715198516846,0.99701327085495,45.0,4.0,0.027869565412402153,0.9994539022445679,0.9938908219337463,235708.0,7321.0,0.998092532157898,0.9933844804763794,0.9980924725532532,0.9933844804763794,0.9980924725532532,7.0,1.0,0.008825435303151608,0.9995217323303223,0.996661901473999,67103.0,2090.0,0.0010000000474974513
40,0.9980993866920471,0.9950106143951416,0.9980993270874023,0.9950106143951416,0.9980993270874023,41.0,2.0,0.025161748751997948,0.9997270107269287,0.9944338798522949,235710.0,7325.0,0.994754433631897,0.9850314855575562,0.9947543740272522,0.9850314855575562,0.9947543740272522,15.0,7.0,0.014370610937476158,0.9966490864753723,0.9928469061851501,67097.0,2082.0,0.0010000000474974513
41,0.9971490502357483,0.9935722351074219,0.9971489906311035,0.9935722351074219,0.9971489906311035,52.0,1.0,0.02685818076133728,0.9998632669448853,0.9929405450820923,235711.0,7314.0,0.99761563539505,0.9914674758911133,0.9976155757904053,0.9914674758911133,0.9976155757904053,8.0,1.0,0.008138317614793777,0.9995215535163879,0.9961850047111511,67103.0,2089.0,0.0010000000474974513
42,0.9975563287734985,0.9949425458908081,0.9975562691688538,0.9949425458908081,0.9975562691688538,41.0,2.0,0.02426360920071602,0.9997270107269287,0.9944338798522949,235710.0,7325.0,0.999046266078949,0.9962626099586487,0.9990462064743042,0.9962626099586487,0.9990462064743042,6.0,2.0,0.007208066061139107,0.9990444183349609,0.9971387982368469,67102.0,2091.0,0.0010000000474974513
43,0.9985066652297974,0.9969873428344727,0.9985066056251526,0.9969873428344727,0.9985066056251526,28.0,3.0,0.02141725830733776,0.9995913505554199,0.9961987733840942,235709.0,7338.0,0.99761563539505,0.9928778409957886,0.9976155757904053,0.9928778409957886,0.9976155757904053,10.0,2.0,0.009352992288768291,0.9990426301956177,0.9952312707901001,67102.0,2087.0,0.0010000000474974513
44,0.998370885848999,0.9966691732406616,0.9983708262443542,0.9966691732406616,0.9983708262443542,30.0,3.0,0.02209223061800003,0.9995912313461304,0.9959272146224976,235709.0,7336.0,0.998092532157898,0.9926932454109192,0.9980924725532532,0.9926932454109192,0.9980924725532532,7.0,0.0,0.008198306895792484,1.0,0.996661901473999,67104.0,2090.0,0.0010000000474974513
45,0.9987781643867493,0.9967999458312988,0.9987781047821045,0.9967999458312988,0.9987781047821045,26.0,1.0,0.018275098875164986,0.9998638033866882,0.9964702725410461,235711.0,7340.0,0.998092532157898,0.9916819930076599,0.9980924725532532,0.9916819930076599,0.9980924725532532,7.0,1.0,0.007792807184159756,0.9995217323303223,0.996661901473999,67103.0,2090.0,0.0010000000474974513
46,0.9994569420814514,0.9986869096755981,0.9994568824768066,0.9986869096755981,0.9994568824768066,21.0,0.0,0.020094512030482292,1.0,0.9971490502357483,235712.0,7345.0,0.9985693693161011,0.9942496418952942,0.9985693097114563,0.9942496418952942,0.9985693097114563,5.0,0.0,0.00570185761898756,1.0,0.99761563539505,67104.0,2092.0,0.0005000000237487257
47,0.9994569420814514,0.9990400671958923,0.9994568824768066,0.9990400671958923,0.9994568824768066,12.0,0.0,0.016034536063671112,1.0,0.998370885848999,235712.0,7354.0,0.999046266078949,0.9962626099586487,0.9990462064743042,0.9962626099586487,0.9990462064743042,5.0,2.0,0.005211811512708664,0.9990448951721191,0.99761563539505,67102.0,2092.0,0.0005000000237487257
48,0.9995927214622498,0.9994125366210938,0.999592661857605,0.9994125366210938,0.999592661857605,10.0,1.0,0.014734058640897274,0.9998641014099121,0.9986423850059509,235711.0,7356.0,0.999046266078949,0.9957748055458069,0.9990462064743042,0.9957748055458069,0.9990462064743042,6.0,0.0,0.005818705074489117,1.0,0.9971387982368469,67104.0,2091.0,0.0005000000237487257
49,0.9993212223052979,0.9984793066978455,0.9993211627006531,0.9984793066978455,0.9993211627006531,16.0,0.0,0.01573018915951252,1.0,0.9978278279304504,235712.0,7350.0,0.9995231032371521,0.998036801815033,0.9995230436325073,0.998036801815033,0.9995230436325073,6.0,0.0,0.005587064661085606,1.0,0.9971387982368469,67104.0,2091.0,0.0005000000237487257
50,0.9989139437675476,0.9977023005485535,0.9989138841629028,0.9977023005485535,0.9989138841629028,19.0,2.0,0.016486071050167084,0.9997278451919556,0.997420608997345,235710.0,7347.0,0.9995231032371521,0.998043417930603,0.9995230436325073,0.998043417930603,0.9995230436325073,5.0,0.0,0.004731353837996721,1.0,0.99761563539505,67104.0,2092.0,0.0005000000237487257
51,0.9991854429244995,0.9983817338943481,0.9991853833198547,0.9983817338943481,0.9991853833198547,20.0,1.0,0.015729883685708046,0.999863862991333,0.9972848296165466,235711.0,7346.0,0.9985693693161011,0.9950664639472961,0.9985693097114563,0.9950664639472961,0.9985693097114563,5.0,1.0,0.005930651910603046,0.9995222091674805,0.99761563539505,67103.0,2092.0,0.0005000000237487257
52,0.9991854429244995,0.9981769323348999,0.9991853833198547,0.9981769323348999,0.9991853833198547,16.0,0.0,0.015017441473901272,1.0,0.9978278279304504,235712.0,7350.0,0.99761563539505,0.9906367659568787,0.9976155757904053,0.9906367659568787,0.9976155757904053,5.0,0.0,0.00672151381149888,1.0,0.99761563539505,67104.0,2092.0,0.0005000000237487257
53,0.9994569420814514,0.9987888932228088,0.9994568824768066,0.9987888932228088,0.9994568824768066,12.0,1.0,0.014246535487473011,0.9998640418052673,0.998370885848999,235711.0,7354.0,0.998092532157898,0.993262767791748,0.9980924725532532,0.993262767791748,0.9980924725532532,5.0,0.0,0.00536072114482522,1.0,0.99761563539505,67104.0,2092.0,0.0005000000237487257
54,0.9994569420814514,0.9981935620307922,0.9994568824768066,0.9981935620307922,0.9994568824768066,12.0,2.0,0.012770246714353561,0.9997280836105347,0.998370885848999,235710.0,7354.0,0.999046266078949,0.9965019226074219,0.9990462064743042,0.9965019226074219,0.9990462064743042,5.0,0.0,0.005371862556785345,1.0,0.99761563539505,67104.0,2092.0,0.0002500000118743628
55,0.9995927214622498,0.9989346861839294,0.999592661857605,0.9989346861839294,0.999592661857605,14.0,1.0,0.013481845147907734,0.9998639822006226,0.9980993866920471,235711.0,7352.0,0.999046266078949,0.9966109395027161,0.9990462064743042,0.9966109395027161,0.9990462064743042,5.0,0.0,0.00467274384573102,1.0,0.99761563539505,67104.0,2092.0,0.0002500000118743628
56,0.9990496635437012,0.9976790547370911,0.9990496039390564,0.9976790547370911,0.9990496039390564,15.0,1.0,0.013519123196601868,0.9998639822006226,0.9979636073112488,235711.0,7351.0,0.999046266078949,0.9961212873458862,0.9990462064743042,0.9961212873458862,0.9990462064743042,5.0,0.0,0.0051385946571826935,1.0,0.99761563539505,67104.0,2092.0,0.0002500000118743628
57,0.9997285008430481,0.9987878799438477,0.9997284412384033,0.9987878799438477,0.9997284412384033,9.0,0.0,0.01261282991617918,1.0,0.9987781643867493,235712.0,7357.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004515570122748613,1.0,0.99761563539505,67104.0,2092.0,0.0001250000059371814
58,0.9997285008430481,0.9994037747383118,0.9997284412384033,0.9994037747383118,0.9997284412384033,10.0,1.0,0.011516699567437172,0.9998641014099121,0.9986423850059509,235711.0,7356.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004800155758857727,1.0,0.99761563539505,67104.0,2092.0,0.0001250000059371814
59,0.9997285008430481,0.9992325305938721,0.9997284412384033,0.9992325305938721,0.9997284412384033,11.0,1.0,0.012273513711988926,0.9998640418052673,0.9985066652297974,235711.0,7355.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004665459040552378,1.0,0.99761563539505,67104.0,2092.0,0.0001250000059371814
60,0.9997285008430481,0.999296247959137,0.9997284412384033,0.999296247959137,0.9997284412384033,10.0,0.0,0.012449021451175213,1.0,0.9986423850059509,235712.0,7356.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.0047469004057347775,1.0,0.99761563539505,67104.0,2092.0,0.0001250000059371814
61,0.9997285008430481,0.9993010759353638,0.9997284412384033,0.9993010759353638,0.9997284412384033,9.0,0.0,0.012513854540884495,1.0,0.9987781643867493,235712.0,7357.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004434699192643166,1.0,0.99761563539505,67104.0,2092.0,6.25000029685907e-05
62,0.9997285008430481,0.9994260668754578,0.9997284412384033,0.9994260668754578,0.9997284412384033,5.0,1.0,0.011441163718700409,0.9998641610145569,0.9993212223052979,235711.0,7361.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004520331975072622,1.0,0.99761563539505,67104.0,2092.0,6.25000029685907e-05
63,0.9989139437675476,0.997528076171875,0.9989138841629028,0.997528076171875,0.9989138841629028,15.0,1.0,0.014280630275607109,0.9998639822006226,0.9979636073112488,235711.0,7351.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004505132790654898,1.0,0.99761563539505,67104.0,2092.0,6.25000029685907e-05
64,0.9990496635437012,0.9979581832885742,0.9990496039390564,0.9979581832885742,0.9990496039390564,11.0,0.0,0.01415917370468378,1.0,0.9985066652297974,235712.0,7355.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004419031087309122,1.0,0.99761563539505,67104.0,2092.0,3.125000148429535e-05
65,0.9994569420814514,0.9983472228050232,0.9994568824768066,0.9983472228050232,0.9994568824768066,7.0,1.0,0.012092920020222664,0.9998641014099121,0.9990496635437012,235711.0,7359.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.0043371692299842834,1.0,0.99761563539505,67104.0,2092.0,3.125000148429535e-05
66,0.9991854429244995,0.9982603788375854,0.9991853833198547,0.9982603788375854,0.9991853833198547,12.0,2.0,0.013593307696282864,0.9997280836105347,0.998370885848999,235710.0,7354.0,0.9995231032371521,0.9978327751159668,0.9995230436325073,0.9978327751159668,0.9995230436325073,5.0,0.0,0.00417492026463151,1.0,0.99761563539505,67104.0,2092.0,3.125000148429535e-05
67,0.9997285008430481,0.9992350935935974,0.9997284412384033,0.9992350935935974,0.9997284412384033,8.0,0.0,0.011480572633445263,1.0,0.9989139437675476,235712.0,7358.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.0041734203696250916,1.0,0.99761563539505,67104.0,2092.0,3.125000148429535e-05
68,0.9995927214622498,0.9988577961921692,0.999592661857605,0.9988577961921692,0.999592661857605,7.0,0.0,0.01190081238746643,1.0,0.9990496635437012,235712.0,7359.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004321650601923466,1.0,0.99761563539505,67104.0,2092.0,3.125000148429535e-05
69,0.9991854429244995,0.9983092546463013,0.9991853833198547,0.9983092546463013,0.9991853833198547,13.0,1.0,0.012713443487882614,0.9998640418052673,0.9982351064682007,235711.0,7353.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004184857942163944,1.0,0.99761563539505,67104.0,2092.0,3.125000148429535e-05
70,0.9994569420814514,0.9991356730461121,0.9994568824768066,0.9991356730461121,0.9994568824768066,12.0,0.0,0.012729756534099579,1.0,0.998370885848999,235712.0,7354.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004156811162829399,1.0,0.99761563539505,67104.0,2092.0,1.5625000742147677e-05
71,0.9995927214622498,0.9992717504501343,0.999592661857605,0.9992717504501343,0.999592661857605,10.0,1.0,0.011608286760747433,0.9998641014099121,0.9986423850059509,235711.0,7356.0,0.9995231032371521,0.9984415173530579,0.9995230436325073,0.9984415173530579,0.9995230436325073,5.0,0.0,0.004364972002804279,1.0,0.99761563539505,67104.0,2092.0,1.5625000742147677e-05
72,0.9998642206192017,0.9993909001350403,0.9998641610145569,0.9993909001350403,0.9998641610145569,8.0,0.0,0.012734206393361092,1.0,0.9989139437675476,235712.0,7358.0,0.9995231032371521,0.9978327751159668,0.9995230436325073,0.9978327751159668,0.9995230436325073,5.0,0.0,0.0041840560734272,1.0,0.99761563539505,67104.0,2092.0,1.5625000742147677e-05
